Tasks:15	Robots:5
Iteration	timeToScheduling	scheduledPercentage	fitnessExpected	fitnessObtained	energyExpected	energyObtained	timeExpected	timeObtained	payloadExpected	payloadObtained	meanNormEnergyE	stdNormEnergyE	meanNormEnergyO	stdNormEnergyO	meanNormPayloadE	stdNormPayloadE	meanNormPayloadO	stdNormPayloadO
23	4676	1.000000	1.013754	1.005668	0.027615	0.020845	583.246162	434.853685	41	41	0.909091	0.000000	0.708302	0.159695	0.685714	0.291747	0.635714	0.253358
24	2564	1.000000	1.026933	1.020833	0.056285	0.049335	986.252271	870.304536	76	76	0.909091	0.000000	0.848323	0.121106	0.688611	0.241116	0.729583	0.173919
25	2730	1.000000	1.017660	1.010472	0.033977	0.026329	678.505857	544.722664	78	78	0.909091	0.000000	0.737544	0.258564	0.867460	0.122811	0.861905	0.128384
26	4694	0.933333	1.016279	212.282061	0.031808	0.019139	585.129476	369.317420	61	54	0.909091	0.000000	0.695090	0.391323	0.631667	0.209696	0.435000	0.255386
27	2713	0.933333	1.008820	130.251049	0.019815	0.016357	353.780996	294.843205	66	63	0.909091	0.000000	0.709143	0.250695	0.827381	0.235025	0.859524	0.197848
28	2613	1.000000	1.014347	1.006090	0.029703	0.021139	642.326849	463.572565	87	87	0.909091	0.000000	0.734394	0.184940	0.821587	0.118451	0.821587	0.107143
29	4154	1.000000	1.014256	1.004322	0.024982	0.011972	485.282548	273.573633	83	83	0.909091	0.000000	0.666657	0.387070	0.788380	0.169609	0.505556	0.292921
30	2632	0.933333	1.010008	111.915313	0.023353	0.017227	479.533933	320.267588	59	57	0.727273	0.406558	0.530512	0.403420	0.544444	0.371953	0.623889	0.405125
31	2850	1.000000	1.017342	1.003375	0.031350	0.014141	623.200660	288.212676	61	61	0.909091	0.000000	0.504395	0.346332	0.669000	0.236231	0.578286	0.426196
32	3221	1.000000	1.012075	1.003966	0.024893	0.016752	463.892867	311.338965	54	54	0.909091	0.000000	0.683426	0.165790	0.603003	0.244511	0.601627	0.240071
33	3154	0.933333	1.013144	117.144171	0.029904	0.026857	668.798246	568.111712	69	61	0.909091	0.000000	0.923756	0.457684	0.762434	0.233827	0.746111	0.293891
34	2550	0.866667	1.017758	591.616945	0.042303	0.032158	642.979120	491.643882	73	62	0.909091	0.000000	0.769770	0.243881	0.917460	0.113578	0.906984	0.375389
35	4687	1.000000	1.005675	1.004935	0.013502	0.012761	315.643241	295.207198	54	54	0.727273	0.406558	0.697423	0.395191	0.690417	0.409574	0.690417	0.409574
36	4680	0.933333	1.011618	209.218740	0.027036	0.015856	509.685283	306.583428	28	27	0.909091	0.000000	0.713783	0.272824	0.787778	0.160170	0.804167	0.178973
37	2715	1.000000	1.015122	1.010123	0.034025	0.027372	559.918061	460.121156	50	50	0.909091	0.000000	0.814546	0.111635	0.630556	0.249150	0.592361	0.250525
38	4659	0.933333	1.010771	116.518914	0.025462	0.015819	510.613061	313.579774	57	54	0.909091	0.000000	0.644498	0.566532	0.884444	0.117681	0.700556	0.418138
39	2984	1.000000	1.006710	1.006710	0.015499	0.015499	317.141419	317.141419	86	86	0.909091	0.000000	0.909091	0.000000	0.950476	0.086609	0.950476	0.086609
40	2466	0.933333	1.018551	121.047360	0.044932	0.032208	943.345611	670.433545	103	97	0.909091	0.000000	0.716415	0.268988	0.944524	0.056064	0.965952	0.164677
41	4646	1.000000	1.021760	1.012833	0.045182	0.032103	792.173644	580.862583	65	65	0.909091	0.000000	0.830573	0.200664	0.779444	0.208903	0.780185	0.205826
42	4218	0.933333	1.015024	213.884462	0.035112	0.029858	712.433446	618.724582	53	51	0.909091	0.000000	0.767494	0.395030	0.661667	0.282818	0.664444	0.201187
43	2614	1.000000	1.021839	1.008953	0.045447	0.030609	792.321254	549.234160	42	42	0.909091	0.000000	0.721618	0.164439	0.758889	0.269476	0.745833	0.247558
44	2719	0.933333	1.012926	118.541889	0.027969	0.021240	452.332302	347.906018	51	48	0.909091	0.000000	0.758294	0.255801	0.729167	0.196541	0.729167	0.243848
45	4682	0.933333	1.020935	119.341068	0.040900	0.027906	928.038174	600.121897	49	42	0.909091	0.000000	0.827345	0.373302	0.700159	0.223725	0.864524	0.673884
46	3518	0.933333	1.013990	117.139419	0.026183	0.011224	488.403600	222.138529	69	60	0.909091	0.000000	0.634177	0.438378	0.830000	0.112738	0.446389	0.299143
47	4488	1.000000	1.012762	1.007285	0.027763	0.021535	495.788970	394.326013	40	40	0.909091	0.000000	0.722095	0.167868	0.776667	0.231421	0.795000	0.232110
48	3460	0.933333	1.015870	213.027337	0.036077	0.026619	681.029033	513.653401	57	55	0.909091	0.000000	0.745698	0.254853	0.690741	0.206172	0.686296	0.241890
49	3647	0.933333	1.009844	215.471800	0.020873	0.016580	419.432189	360.010525	47	45	0.909091	0.000000	0.754095	0.278238	0.787500	0.135337	0.714444	0.195023
50	2795	0.933333	1.014256	224.962634	0.029636	0.025736	607.162918	539.828975	48	45	0.909091	0.000000	0.761979	0.273350	0.738889	0.181727	0.676250	0.233536
51	4193	1.000000	1.010377	1.005185	0.021728	0.015987	453.494775	305.700795	47	47	0.909091	0.000000	0.636653	0.380225	0.723333	0.167436	0.505000	0.321865
52	2692	0.933333	1.016669	222.213241	0.033888	0.030498	713.109123	585.102924	43	42	0.909091	0.000000	0.718721	0.442905	0.740000	0.250998	0.615000	0.418927
53	2676	0.933333	1.018230	218.846413	0.039524	0.030814	666.105709	521.826771	64	61	0.909091	0.000000	0.803732	0.157577	0.649444	0.207725	0.692778	0.184922
54	2730	1.000000	1.013002	1.004685	0.028559	0.015926	561.908359	325.145238	34	34	0.909091	0.000000	0.708019	0.303196	0.687857	0.307968	0.658571	0.314545
55	4518	1.000000	1.011053	1.005568	0.021327	0.015243	425.203542	305.870455	73	73	0.909091	0.000000	0.673547	0.215556	0.858333	0.194544	0.862500	0.140991
56	4688	0.933333	1.018382	216.858295	0.036426	0.022563	661.073012	408.815344	72	68	0.909091	0.000000	0.581983	0.418484	0.902667	0.182672	0.656000	0.398347
57	2608	1.000000	1.017266	1.006086	0.032051	0.021077	571.092852	383.776380	83	83	0.727273	0.406558	0.531089	0.342861	0.663810	0.392295	0.660000	0.391514
58	2596	1.000000	1.023440	1.013303	0.055791	0.045654	874.742376	721.574549	95	95	0.909091	0.000000	0.846325	0.140349	0.883651	0.110736	0.883651	0.110736
59	4681	1.000000	1.015979	1.004353	0.030024	0.016964	591.534750	346.357980	52	52	0.909091	0.000000	0.678616	0.283337	0.748889	0.192346	0.775185	0.231658
60	2603	0.933333	1.019935	207.323809	0.037649	0.022151	834.302713	492.348956	38	30	0.909091	0.000000	0.624796	0.235658	0.833333	0.228218	0.651111	0.323904
61	4001	0.933333	1.015295	110.257879	0.031933	0.025958	535.172220	448.959398	69	64	0.909091	0.000000	0.937322	0.342505	0.735714	0.157125	0.790952	0.275581
62	2597	0.933333	1.015719	213.665718	0.029801	0.022598	604.415227	431.543282	54	49	0.909091	0.000000	0.749631	0.235889	0.753905	0.187265	0.740000	0.194936
63	4697	1.000000	1.009468	1.003784	0.018090	0.011742	421.312063	261.080884	54	54	0.727273	0.406558	0.425179	0.398867	0.661168	0.390941	0.369286	0.362510
64	4673	0.933333	1.009944	206.816774	0.024859	0.022554	465.120911	411.121585	42	41	0.909091	0.000000	0.873021	0.365006	0.731786	0.230697	0.749702	0.286736
65	3191	0.933333	1.013428	122.220477	0.030896	0.023750	536.317675	415.638505	54	47	0.909091	0.000000	0.673801	0.428765	0.806111	0.192153	0.800000	0.647109
66	4208	1.000000	1.013440	1.004853	0.025701	0.016379	472.874613	302.139070	22	22	0.909091	0.000000	0.636596	0.215034	0.804444	0.198389	0.766667	0.231241
67	3856	0.933333	1.009878	149.691967	0.018982	0.011603	393.330282	263.826710	55	54	0.909091	0.000000	0.700603	0.771568	0.679333	0.190968	0.518254	0.641890
68	3852	0.933333	1.014144	206.047420	0.031795	0.028889	602.215670	533.442025	50	49	0.909091	0.000000	0.805206	0.310733	0.660714	0.225799	0.636905	0.248935
69	4677	0.866667	1.011260	628.143501	0.022348	0.016570	407.943885	300.653631	44	41	0.909091	0.000000	0.656668	0.414312	0.624286	0.338348	0.929167	1.362017
70	2703	0.933333	1.011390	206.700158	0.023283	0.013914	497.929691	294.077407	43	42	0.727273	0.406558	0.469747	0.307681	0.493704	0.284986	0.388624	0.274318
71	2602	0.933333	1.010351	124.696637	0.020209	0.012947	359.742012	217.001779	39	36	0.545455	0.497930	0.380675	0.439826	0.342083	0.365435	0.340000	0.345778
72	2561	0.933333	1.023974	213.900445	0.047864	0.043189	811.556332	730.844444	53	51	0.727273	0.406558	0.644044	0.379239	0.534583	0.355926	0.537619	0.363423
73	2968	0.933333	1.016739	213.619196	0.032499	0.023016	605.127193	412.102791	91	82	0.727273	0.406558	0.559121	0.367093	0.635873	0.377470	0.605556	0.357158
74	2709	1.000000	1.009947	1.007361	0.018372	0.014621	396.721879	318.085722	46	46	0.909091	0.000000	0.748029	0.213903	0.735926	0.293031	0.714259	0.306221
75	2946	0.866667	1.018817	492.767043	0.035284	0.022117	775.586625	480.321045	30	25	0.909091	0.000000	0.678909	0.166436	0.668056	0.247694	0.651389	0.250597
76	4681	1.000000	1.013581	1.006845	0.026920	0.020154	454.547470	331.591074	64	64	0.727273	0.406558	0.551771	0.329877	0.686905	0.412556	0.651020	0.418641
77	3246	0.933333	1.011366	211.635375	0.026837	0.026069	593.210177	574.812769	43	41	0.909091	0.000000	0.790438	0.317436	0.802500	0.259333	0.780556	0.275785
78	2455	0.866667	1.011150	490.129617	0.025771	0.022695	521.062624	436.237570	52	47	0.909091	0.000000	0.822222	0.211196	0.750000	0.164992	0.747143	0.190658
79	4464	0.933333	1.016490	113.240475	0.040451	0.033112	909.216934	725.041830	35	34	0.909091	0.000000	0.775151	0.182717	0.692593	0.316539	0.750000	0.358430
80	2721	0.933333	1.016727	107.221176	0.038071	0.023532	782.543676	526.740867	67	63	0.909091	0.000000	0.802172	0.520765	0.691667	0.207498	0.668333	0.477275
81	4689	1.000000	1.025168	1.014768	0.053615	0.043609	1294.522632	1036.498882	44	44	0.909091	0.000000	0.837283	0.137644	0.690833	0.213608	0.652103	0.217426
82	4056	0.866667	1.005033	663.303340	0.012789	0.010377	283.033890	224.637531	32	27	0.909091	0.000000	0.791376	0.303609	0.663810	0.248689	0.633333	0.273861
83	4593	0.933333	1.020282	116.409230	0.048081	0.033025	786.330414	568.225000	72	68	0.727273	0.406558	0.658512	0.552064	0.653333	0.390584	0.683571	0.408516
84	2520	0.933333	1.008761	120.670433	0.017501	0.014504	341.532234	266.390820	93	88	0.909091	0.000000	0.591144	0.410161	0.919735	0.065083	0.741270	0.424199
85	4205	0.933333	1.018424	113.752564	0.034686	0.018609	659.338398	378.734902	51	49	0.909091	0.000000	0.753218	0.490043	0.800000	0.231074	0.609630	0.447249
86	2663	1.000000	1.017038	1.004767	0.037791	0.021638	704.227816	419.290824	69	69	0.909091	0.000000	0.676093	0.267565	0.700370	0.305456	0.666111	0.339392
87	2759	0.933333	1.016679	129.737391	0.033491	0.025847	756.972739	578.945255	33	32	0.909091	0.000000	0.882544	0.518252	0.556190	0.267990	0.677619	0.739882
88	3189	0.933333	1.011675	207.328053	0.024228	0.020874	412.132631	338.493350	38	36	0.909091	0.000000	0.752776	0.249471	0.776984	0.182764	0.804762	0.218478
89	2552	0.933333	1.014376	217.957618	0.028207	0.019512	551.966433	382.037033	40	39	0.727273	0.406558	0.576200	0.352347	0.556381	0.395316	0.563556	0.394514
90	4687	1.000000	1.014902	1.009858	0.032863	0.029447	603.371679	532.811970	35	35	0.909091	0.000000	0.836597	0.175712	0.813333	0.272438	0.768000	0.317994
91	3684	1.000000	1.025926	1.008319	0.051453	0.023976	858.287504	445.613513	68	68	0.909091	0.000000	0.728144	0.411149	0.833333	0.159861	0.544667	0.325026
92	3182	0.933333	1.013960	212.110669	0.029907	0.021887	705.144750	494.903225	41	39	0.909091	0.000000	0.749614	0.215131	0.771429	0.288356	0.751190	0.263066
93	2947	0.933333	1.011414	118.928028	0.024242	0.017430	437.758210	338.361452	50	46	0.909091	0.000000	0.614330	0.452477	0.653869	0.211591	0.584226	0.421596
94	4683	0.933333	1.012106	120.575732	0.027062	0.021318	485.781293	378.871697	58	55	0.909091	0.000000	0.768391	0.304068	0.800556	0.163304	0.846667	0.374693
95	3038	0.933333	1.013955	213.891139	0.034742	0.028165	781.650608	622.433798	71	66	0.727273	0.406558	0.583269	0.358231	0.683667	0.409166	0.678333	0.404815
96	3423	1.000000	1.014359	1.006229	0.032418	0.023598	623.734891	467.043883	66	66	0.909091	0.000000	0.706820	0.230226	0.671528	0.211714	0.672222	0.202368
97	4685	1.000000	1.008007	1.004204	0.016766	0.012746	370.198055	282.435916	77	77	0.909091	0.000000	0.735485	0.160105	0.858472	0.133377	0.845000	0.158509
98	2468	0.933333	1.008032	216.861551	0.019189	0.019628	429.135864	433.669873	72	66	0.909091	0.000000	0.864616	0.211930	0.819048	0.135693	0.795714	0.168244
99	3109	0.933333	1.010461	121.676134	0.020418	0.018264	446.935148	382.912542	44	42	0.727273	0.406558	0.710605	0.516391	0.612500	0.380629	0.597917	0.423614
100	2696	0.933333	1.014011	120.828112	0.031533	0.017305	742.045969	389.012764	104	97	0.727273	0.406558	0.517900	0.400966	0.688148	0.401857	0.706000	0.411922
101	3441	1.000000	1.014284	1.008297	0.024887	0.018799	437.423087	338.077267	37	37	0.909091	0.000000	0.797888	0.209006	0.825595	0.217767	0.752381	0.246057
102	2693	0.866667	1.006738	571.488791	0.016611	0.015327	363.958104	321.453424	61	54	0.909091	0.000000	0.920701	0.490250	0.817500	0.159491	0.843333	0.310656
103	2885	0.933333	1.020252	114.928980	0.041068	0.025795	711.103723	492.655222	31	30	0.909091	0.000000	0.852058	0.387558	0.684762	0.311248	0.736952	0.423443
104	4004	1.000000	1.017195	1.005965	0.031347	0.018405	607.294496	362.497112	39	39	0.909091	0.000000	0.680281	0.296179	0.668889	0.227934	0.738333	0.198046
105	2876	0.933333	1.023268	238.759651	0.048245	0.034809	877.675082	683.537260	51	48	0.727273	0.406558	0.647932	0.429599	0.579722	0.380525	0.565926	0.365743
106	3695	1.000000	1.012416	1.004677	0.024126	0.014510	439.206393	279.786474	69	69	0.727273	0.406558	0.491581	0.338442	0.538889	0.307193	0.597222	0.366151
107	3339	0.866667	1.009324	412.882115	0.023826	0.013750	397.477643	239.506303	74	70	0.909091	0.000000	0.662580	0.331860	0.722222	0.243939	1.066667	0.842945
108	2476	0.933333	1.011170	113.239277	0.024175	0.019174	416.153846	318.152433	53	51	0.909091	0.000000	0.677519	0.387216	0.895000	0.144049	0.690000	0.431784
109	2786	1.000000	1.020121	1.013105	0.041807	0.032883	709.661513	557.109222	51	51	0.909091	0.000000	0.738927	0.153771	0.722857	0.192088	0.727857	0.226080
110	4685	1.000000	1.010966	1.003635	0.022953	0.014836	444.423996	275.310162	55	55	0.909091	0.000000	0.540909	0.352892	0.771667	0.208799	0.645000	0.420714
111	2606	0.933333	1.010859	214.065905	0.024349	0.015937	488.078193	326.553743	70	66	0.909091	0.000000	0.657640	0.122636	0.850000	0.157564	0.782143	0.148428
112	2562	0.933333	1.025902	216.183188	0.049391	0.038464	786.928303	608.249146	60	55	0.909091	0.000000	0.639319	0.264901	0.696905	0.179086	0.696786	0.174829
113	2592	0.933333	1.012440	210.605167	0.026289	0.020560	444.962171	353.374492	48	46	0.727273	0.406558	0.600698	0.367521	0.529431	0.374932	0.518849	0.365679
114	2968	0.933333	1.014459	208.741970	0.030032	0.024445	548.856619	442.857020	30	29	0.727273	0.406558	0.629525	0.368114	0.491190	0.389522	0.516190	0.400547
115	3379	1.000000	1.024994	1.013294	0.049542	0.036499	823.569864	609.616676	57	57	0.909091	0.000000	0.750547	0.135988	0.724167	0.206542	0.747500	0.188414
116	4686	1.000000	1.014888	1.006074	0.032219	0.020818	710.925375	457.392283	54	54	0.909091	0.000000	0.720305	0.273384	0.823333	0.189058	0.880000	0.170945
117	2610	0.933333	1.010622	207.614807	0.023978	0.015493	488.591023	300.874771	36	32	0.909091	0.000000	0.569270	0.329686	0.665556	0.272177	0.549556	0.402493
118	2579	0.866667	1.007974	322.534789	0.018832	0.017482	405.251987	373.665595	47	42	0.909091	0.000000	0.960835	0.487403	0.868571	0.181096	0.974286	0.293840
119	4690	0.933333	1.011099	206.820160	0.025140	0.017279	545.550796	396.285859	42	41	0.909091	0.000000	0.725858	0.289335	0.622667	0.249471	0.666667	0.263523
120	4471	0.933333	1.027611	110.621970	0.053707	0.034990	946.937314	621.031138	44	39	0.909091	0.000000	0.690429	0.259584	0.708889	0.214361	0.857143	0.661331
121	4677	1.000000	1.012708	1.007360	0.026663	0.018127	635.608989	401.237831	58	58	0.909091	0.000000	0.729573	0.409487	0.722447	0.214825	0.509630	0.342694
122	4683	1.000000	1.022637	1.011387	0.041622	0.028075	774.626846	533.506083	37	37	0.909091	0.000000	0.705051	0.194493	0.748254	0.267661	0.705238	0.270395
123	2545	0.933333	1.024444	211.058357	0.048379	0.033646	810.054628	565.094100	69	65	0.727273	0.406558	0.535621	0.307554	0.624802	0.371679	0.630000	0.374240
124	2674	0.933333	1.012536	119.763317	0.025819	0.024173	502.863497	475.494786	48	46	0.909091	0.000000	0.877343	0.268697	0.616468	0.258039	0.721071	0.190727
125	4685	1.000000	1.016665	1.013669	0.037619	0.034748	719.641861	652.444663	64	64	0.909091	0.000000	0.862506	0.116240	0.764048	0.245383	0.775714	0.251291
126	3122	1.000000	1.016229	1.010032	0.037291	0.029726	871.231847	689.434068	50	50	0.909091	0.000000	0.788574	0.188737	0.788889	0.216595	0.751852	0.234096
127	3928	0.933333	1.025748	213.079674	0.051675	0.037414	1010.415193	732.697029	76	72	0.909091	0.000000	0.628576	0.153112	0.870667	0.253579	0.712667	0.264831
128	3096	0.933333	1.020840	209.775846	0.040136	0.027321	945.592536	650.386888	53	49	0.909091	0.000000	0.650270	0.189312	0.780000	0.165580	0.763333	0.137639
129	2733	0.933333	1.009121	208.970494	0.020013	0.014361	444.654793	329.719964	59	53	0.909091	0.000000	0.688898	0.148088	0.676250	0.277058	0.619167	0.222119
130	2734	0.933333	1.026232	122.983356	0.052605	0.024394	849.705278	434.672893	31	30	0.727273	0.406558	0.523137	0.566747	0.597222	0.395041	0.381111	0.388166
131	2655	1.000000	1.022307	1.016195	0.047774	0.037821	898.555924	716.425882	67	67	0.909091	0.000000	0.873486	0.123063	0.917500	0.081777	0.915000	0.085878
132	2531	0.933333	1.015876	213.549123	0.033037	0.022349	572.344311	414.120822	36	34	0.909091	0.000000	0.663713	0.403133	0.773333	0.331160	0.744444	0.422368
133	2508	0.933333	1.013827	208.977031	0.029517	0.027681	539.494728	492.071153	59	57	0.909091	0.000000	0.662360	0.404433	0.735694	0.199374	0.515000	0.308243
134	2612	1.000000	1.009060	1.005800	0.019928	0.016949	458.219358	394.013603	44	44	0.727273	0.406558	0.632431	0.368858	0.671429	0.387737	0.664286	0.384691
135	4082	0.933333	1.010653	112.877903	0.023139	0.017574	363.753253	279.295650	36	35	0.909091	0.000000	0.757815	0.168307	0.673810	0.241722	0.816667	0.392641
136	4454	1.000000	1.009613	1.003339	0.018932	0.011620	373.216446	249.758316	29	29	0.909091	0.000000	0.670323	0.259428	0.713810	0.185809	0.702381	0.188607
137	3071	0.933333	1.010055	115.416364	0.024643	0.018487	487.936215	367.901193	92	86	0.909091	0.000000	0.731667	0.215020	0.897083	0.064273	0.855833	0.118644
138	3480	1.000000	1.014583	1.006424	0.029022	0.018876	488.477122	332.522115	32	32	0.909091	0.000000	0.743246	0.269284	0.635238	0.339932	0.607905	0.320161
139	4693	0.933333	1.010120	117.140722	0.022198	0.016031	478.944564	343.835463	69	63	0.909091	0.000000	0.685435	0.495098	0.782500	0.201091	0.664583	0.417733
140	4692	0.933333	1.016638	116.722858	0.037786	0.026813	682.636938	490.853971	42	38	0.909091	0.000000	0.704059	0.150067	0.854167	0.138193	0.883333	0.217307
141	3165	0.933333	1.012088	119.452888	0.025227	0.017378	421.536708	319.351841	86	82	0.909091	0.000000	0.985203	0.588999	0.836376	0.160176	0.892857	0.230073
142	2648	1.000000	1.011687	1.007079	0.022137	0.017964	390.258391	313.299409	54	54	0.909091	0.000000	0.741367	0.142716	0.808571	0.177868	0.758571	0.222830
143	2600	0.933333	1.022100	211.476851	0.047482	0.036296	857.396158	633.443742	66	61	0.909091	0.000000	0.736958	0.206441	0.750926	0.233243	0.715926	0.267481
144	3418	0.933333	1.012761	120.205776	0.025103	0.019023	549.912624	406.460330	35	33	0.909091	0.000000	0.793967	0.273331	0.811429	0.285250	0.840476	0.373020
145	2562	1.000000	1.008550	1.005340	0.020007	0.016449	381.133802	314.832691	77	77	0.909091	0.000000	0.754542	0.084836	0.731296	0.231852	0.674167	0.219364
146	2566	0.933333	1.012997	215.842518	0.027002	0.016396	477.055436	304.900058	77	72	0.909091	0.000000	0.664740	0.265994	0.877222	0.155238	0.813690	0.240534
147	3505	1.000000	1.009881	1.006591	0.022086	0.017683	428.117867	354.558853	87	87	0.909091	0.000000	0.754466	0.166563	0.819524	0.181924	0.720680	0.307274
148	4681	1.000000	1.009221	1.003109	0.018404	0.012672	401.184126	264.784771	26	26	0.909091	0.000000	0.607953	0.207595	0.747917	0.346141	0.675000	0.323286
149	3722	0.933333	1.015414	118.538580	0.032243	0.014106	564.752779	270.383726	38	37	0.909091	0.000000	0.693404	0.390404	0.710185	0.268989	0.588889	0.637498
150	2635	0.933333	1.009539	120.668682	0.026090	0.017207	483.448772	327.438316	93	85	0.909091	0.000000	0.675811	0.219011	0.845079	0.160795	0.829524	0.176139
151	4700	0.933333	1.019768	114.237300	0.039904	0.025404	639.676266	420.609710	66	62	0.909091	0.000000	0.693676	0.313462	0.686667	0.187972	0.738413	0.274000
152	3157	1.000000	1.018706	1.008968	0.037772	0.027560	813.320281	584.615302	36	36	0.909091	0.000000	0.611346	0.383998	0.737500	0.254606	0.673333	0.408520
153	2651	0.933333	1.016025	228.354492	0.029923	0.016189	661.626898	348.424679	77	72	0.909091	0.000000	0.710355	0.497244	0.878360	0.135092	0.620238	0.379097
154	2663	0.933333	1.014291	210.802780	0.035738	0.032023	634.239827	541.398118	47	45	0.909091	0.000000	0.859065	0.376661	0.861905	0.141261	0.799286	0.158404
155	4412	0.933333	1.018188	114.242935	0.036383	0.026012	644.530905	468.916164	66	65	0.909091	0.000000	0.794222	0.138949	0.589286	0.306707	0.908929	0.912166
156	3516	1.000000	1.015670	1.010482	0.033724	0.027603	598.717000	489.890649	52	52	0.909091	0.000000	0.749274	0.213485	0.765000	0.162703	0.825079	0.167685
157	2515	1.000000	1.012233	1.004365	0.021416	0.013427	455.090642	278.800924	111	111	0.909091	0.000000	0.631817	0.195184	0.975000	0.037268	0.972500	0.037914
158	4680	0.933333	1.011094	111.918128	0.024455	0.019664	467.107659	384.119394	59	53	0.909091	0.000000	0.764239	0.156737	0.672500	0.248600	0.728056	0.278014
159	4652	1.000000	1.007723	1.004052	0.015337	0.011554	361.214616	273.645707	57	57	0.909091	0.000000	0.756022	0.198898	0.716667	0.177951	0.689333	0.187711
160	3832	0.933333	1.030919	117.162262	0.064471	0.054234	1210.278337	1019.973640	69	62	0.727273	0.406558	0.631263	0.355702	0.551786	0.385297	0.595833	0.518244
161	2748	0.933333	1.016801	211.193505	0.037574	0.030642	720.202781	600.425198	45	43	0.909091	0.000000	0.812744	0.161430	0.796667	0.190813	0.830000	0.191540
