Tasks:20	Robots:6
Iteration	timeToScheduling	scheduledPercentage	fitnessExpected	fitnessObtained	energyExpected	energyObtained	timeExpected	timeObtained	payloadExpected	payloadObtained	meanNormEnergyE	stdNormEnergyE	meanNormEnergyO	stdNormEnergyO	meanNormPayloadE	stdNormPayloadE	meanNormPayloadO	stdNormPayloadO
158	4776	0.950000	1.031811	208.746471	0.063788	0.040682	1182.749690	748.753614	92	89	0.909091	0.000000	0.532384	0.362071	0.726574	0.267693	0.544511	0.335818
159	5483	0.950000	1.018674	114.146012	0.038527	0.021158	714.287072	409.028267	117	112	0.909091	0.000000	0.625201	0.357578	0.849074	0.094062	0.650694	0.335394
160	5727	0.950000	1.010509	112.064820	0.023757	0.016614	502.185837	341.842349	78	73	0.757576	0.371135	0.661533	0.386462	0.551488	0.341497	0.694792	0.676059
161	6867	0.950000	1.017632	209.226345	0.035836	0.024177	682.831979	475.759718	86	81	0.909091	0.000000	0.645019	0.240338	0.726852	0.237279	0.774074	0.250004
162	4417	1.000000	1.017565	1.005083	0.035133	0.022570	638.826396	443.820042	89	89	0.757576	0.371135	0.584894	0.362421	0.581680	0.375604	0.586434	0.336101
163	7315	0.950000	1.018302	124.362094	0.040608	0.034350	794.349708	655.339206	80	78	0.909091	0.000000	0.795036	0.197433	0.806327	0.212770	0.800926	0.238738
164	5741	0.950000	1.015654	205.315098	0.033781	0.023074	712.132982	487.664604	61	58	0.909091	0.000000	0.683708	0.193102	0.621065	0.236193	0.611574	0.236228
165	6920	0.950000	1.017596	114.552306	0.035232	0.027086	616.799785	483.695125	81	79	0.909091	0.000000	0.756491	0.178134	0.746296	0.264030	0.738611	0.284752
166	7637	0.950000	1.030150	217.774153	0.071572	0.062337	1550.410035	1354.289312	82	79	0.909091	0.000000	0.846160	0.131378	0.754745	0.146236	0.746296	0.139240
167	4926	1.000000	1.017948	1.006782	0.035478	0.022037	677.648415	433.201052	71	71	0.909091	0.000000	0.679759	0.244120	0.732804	0.167226	0.726190	0.183660
168	6457	0.900000	1.024859	259.524293	0.056111	0.048331	1057.256694	922.376587	97	86	0.909091	0.000000	0.849716	0.171028	0.828241	0.141970	0.874537	0.262116
169	5209	0.900000	1.010233	283.623290	0.024493	0.016868	486.168305	334.010293	82	77	0.909091	0.000000	0.831037	0.678011	0.775992	0.243499	0.990714	0.458891
170	7618	0.950000	1.027096	115.595016	0.058543	0.040590	988.586682	694.932292	91	89	0.909091	0.000000	0.803229	0.219645	0.760913	0.209213	0.780655	0.225901
171	7638	0.950000	1.018425	108.529301	0.037103	0.016419	696.408558	322.746938	84	82	0.909091	0.000000	0.584729	0.351650	0.704056	0.189631	0.564616	0.375869
172	7180	0.950000	1.012641	109.785370	0.027725	0.022407	591.836415	485.710985	48	46	0.909091	0.000000	0.741031	0.218625	0.616759	0.321973	0.675556	0.372658
173	5176	1.000000	1.016444	1.006880	0.031151	0.020053	635.142787	410.121861	59	59	0.909091	0.000000	0.586868	0.392037	0.703472	0.224543	0.552292	0.357282
174	5688	1.000000	1.022054	1.010913	0.043762	0.032077	959.215808	657.812712	51	51	0.909091	0.000000	0.674167	0.181449	0.671572	0.385116	0.687632	0.347422
175	6856	1.000000	1.017790	1.011320	0.037485	0.030154	916.929236	746.627111	48	48	0.909091	0.000000	0.784175	0.165373	0.621032	0.285557	0.605754	0.302109
176	7636	0.950000	1.020838	107.853450	0.042944	0.025415	903.746921	524.623955	92	89	0.909091	0.000000	0.652624	0.230430	0.668783	0.175618	0.689735	0.203445
177	5095	0.900000	1.026124	355.484235	0.056256	0.027080	1025.429432	499.048696	51	49	0.909091	0.000000	0.726912	0.521576	0.714583	0.269879	0.599537	0.343863
178	4748	0.950000	1.016361	117.141502	0.034306	0.022929	726.869262	506.417217	41	40	0.909091	0.000000	0.695104	0.236741	0.564444	0.247536	0.600000	0.319418
179	5635	0.950000	1.018375	110.081420	0.035999	0.024730	805.546113	514.509291	94	91	0.909091	0.000000	0.737864	0.317395	0.752778	0.238902	0.836111	0.157292
180	7645	0.900000	1.020525	552.582567	0.046493	0.031883	1121.832370	763.347984	33	28	0.909091	0.000000	0.661773	0.242204	0.756944	0.303243	0.726852	0.321271
181	6543	0.950000	1.021177	207.768379	0.041865	0.023754	817.934921	464.018590	35	34	0.909091	0.000000	0.600143	0.239002	0.587037	0.282988	0.512500	0.286441
182	4246	0.950000	1.034060	205.007150	0.070059	0.053560	1379.050416	1059.021443	68	59	0.909091	0.000000	0.740019	0.114739	0.664286	0.297207	0.727778	0.270370
183	6933	0.950000	1.027216	213.651722	0.051456	0.028143	855.002679	481.468030	54	53	0.909091	0.000000	0.668372	0.220571	0.793056	0.123650	0.782540	0.205296
184	6654	0.900000	1.026637	506.871409	0.051938	0.033544	888.229919	561.057708	48	39	0.909091	0.000000	0.637119	0.242721	0.610648	0.221599	0.535913	0.320751
185	5210	1.000000	1.022103	1.004612	0.045021	0.018135	772.220720	342.260885	83	83	0.909091	0.000000	0.594661	0.326851	0.685185	0.173398	0.530710	0.359369
186	4928	1.000000	1.030304	1.014446	0.057521	0.038287	1007.432720	700.807138	47	47	0.909091	0.000000	0.747936	0.275146	0.695944	0.226003	0.700066	0.295715
187	7622	0.950000	1.020223	109.601017	0.044312	0.029229	840.644965	600.406008	49	47	0.909091	0.000000	0.788681	0.376988	0.692956	0.266481	0.709921	0.309722
188	6146	1.000000	1.032603	1.007197	0.060845	0.032511	961.667496	528.032913	68	68	0.909091	0.000000	0.692511	0.275974	0.803704	0.139473	0.803406	0.139740
189	5483	0.950000	1.019983	208.330067	0.048194	0.037563	970.772672	753.441729	32	31	0.909091	0.000000	0.739798	0.110176	0.796296	0.246998	0.768519	0.256801
190	4508	1.000000	1.016843	1.011015	0.032945	0.026991	604.053478	490.250721	130	130	0.909091	0.000000	0.762109	0.168809	0.858714	0.094141	0.859292	0.074303
191	5207	0.950000	1.016134	211.052070	0.033692	0.023905	752.073513	536.844813	69	66	0.909091	0.000000	0.670627	0.360473	0.748810	0.141676	0.551323	0.313632
192	7627	0.950000	1.015521	128.946532	0.038819	0.030272	685.593714	549.377819	86	81	0.909091	0.000000	0.768965	0.181655	0.784524	0.216485	1.178175	1.393197
193	7634	0.950000	1.020361	213.896373	0.040928	0.028076	810.111647	517.708350	53	49	0.757576	0.371135	0.516577	0.478551	0.547619	0.385308	0.384921	0.397000
194	6872	0.950000	1.011489	211.630236	0.025893	0.020727	484.663972	368.042914	65	63	0.909091	0.000000	0.782674	0.318117	0.658929	0.261471	0.631911	0.215771
195	7226	1.000000	1.024480	1.010983	0.053442	0.039106	1204.397147	854.268691	51	51	0.757576	0.371135	0.599522	0.343988	0.576852	0.404762	0.528007	0.401875
196	4947	1.000000	1.011561	1.006972	0.024608	0.019898	409.571402	330.023673	51	51	0.909091	0.000000	0.762260	0.152348	0.664286	0.287356	0.717196	0.303379
197	5088	0.900000	1.024398	287.933586	0.049877	0.030556	776.458447	476.025997	61	53	0.909091	0.000000	0.691207	0.238963	0.848611	0.164352	0.880556	0.314540
198	6465	1.000000	1.020984	1.006723	0.040020	0.020853	732.210254	386.925469	53	53	0.909091	0.000000	0.619440	0.367173	0.694306	0.238631	0.490741	0.321751
199	5118	0.950000	1.020977	212.825083	0.048255	0.035202	995.179688	682.361443	58	56	0.757576	0.371135	0.610278	0.387533	0.582639	0.325111	0.539815	0.328115
200	5622	0.950000	1.012021	117.812492	0.025644	0.019707	580.051782	451.271796	80	77	0.757576	0.371135	0.577797	0.303632	0.657407	0.377413	0.694444	0.406354
201	5024	1.000000	1.024808	1.014288	0.047125	0.035048	886.206472	661.091023	57	57	0.909091	0.000000	0.696816	0.245339	0.782176	0.255918	0.713773	0.300276
202	7640	0.950000	1.020547	115.591776	0.040207	0.025055	1059.779296	635.438504	45	41	0.909091	0.000000	0.806912	0.402860	0.673611	0.216863	0.694544	0.503470
203	4819	1.000000	1.022884	1.006918	0.044957	0.023273	855.343840	476.765303	34	34	0.909091	0.000000	0.632232	0.287655	0.805556	0.158348	0.702083	0.252264
204	4627	1.000000	1.031222	1.015341	0.067572	0.050594	1418.778384	1008.879089	77	77	0.909091	0.000000	0.763154	0.208630	0.848413	0.147709	0.827778	0.174845
205	7624	1.000000	1.020044	1.010106	0.042369	0.032118	797.730007	607.637362	78	78	0.757576	0.371135	0.604336	0.307096	0.523264	0.279913	0.531111	0.278970
206	4517	0.950000	1.011931	208.038655	0.023263	0.017289	561.831976	397.752182	68	64	0.909091	0.000000	0.700434	0.345539	0.678175	0.209342	0.475913	0.260707
207	7624	0.950000	1.021616	210.251973	0.041625	0.031650	832.637542	566.929011	101	97	0.909091	0.000000	0.952684	0.528452	0.705357	0.188221	0.757937	0.167723
208	5308	0.950000	1.015249	205.435173	0.031894	0.022588	625.378808	440.614553	59	56	0.909091	0.000000	0.740915	0.214493	0.666667	0.248607	0.678241	0.199230
209	4596	0.950000	1.019619	209.148670	0.040256	0.028860	757.653329	555.041524	87	81	0.909091	0.000000	0.748453	0.257274	0.881504	0.160776	0.871164	0.178988
210	4251	0.950000	1.029151	205.388764	0.066614	0.054526	1262.256807	975.014081	60	58	0.909091	0.000000	0.809671	0.524261	0.789583	0.170003	0.693750	0.255165
211	4643	0.950000	1.030239	210.026295	0.060046	0.044987	1096.778048	806.565073	104	98	0.909091	0.000000	0.779604	0.238189	0.901786	0.085050	0.891868	0.062940
212	5847	0.950000	1.019333	207.466704	0.035433	0.018849	667.145076	368.944233	75	72	0.909091	0.000000	0.594924	0.254563	0.835556	0.208771	0.800000	0.207632
213	6078	0.950000	1.018872	205.674832	0.041973	0.030028	799.403107	589.080373	55	54	0.909091	0.000000	0.716929	0.194305	0.597917	0.228062	0.518155	0.275284
214	4348	0.950000	1.014967	109.602664	0.029634	0.025122	629.882903	532.014026	74	71	0.909091	0.000000	0.674383	0.391590	0.631944	0.224748	0.595833	0.354172
215	7638	0.950000	1.015651	118.541798	0.031587	0.022568	514.119709	371.048540	51	47	0.909091	0.000000	0.694629	0.218226	0.521991	0.246344	0.568034	0.507607
216	6726	0.900000	1.025635	454.498538	0.053788	0.036960	1063.173431	752.294525	83	71	0.757576	0.371135	0.568959	0.306194	0.672619	0.370064	0.651786	0.414545
217	4657	1.000000	1.021882	1.010114	0.043110	0.027175	780.707873	471.236572	95	95	0.909091	0.000000	0.706749	0.337264	0.783333	0.225893	0.752123	0.212476
218	7634	0.950000	1.022432	207.782660	0.049942	0.032641	1080.534747	687.546757	71	67	0.909091	0.000000	0.725494	0.205072	0.586984	0.253530	0.587500	0.250860
219	7455	1.000000	1.010859	1.006318	0.024240	0.018596	496.586933	380.298526	65	65	0.757576	0.371135	0.651357	0.356783	0.553472	0.358918	0.527431	0.363123
220	7597	0.950000	1.023961	115.494388	0.049491	0.027930	899.790666	551.639908	107	103	0.909091	0.000000	0.668217	0.315052	0.782870	0.121797	0.745833	0.152224
221	4397	0.950000	1.015541	205.620216	0.036868	0.033481	700.438284	625.762090	56	55	0.909091	0.000000	0.821996	0.312275	0.784722	0.181674	0.791204	0.233534
222	7629	0.950000	1.014478	155.649933	0.032400	0.016645	673.524869	343.875155	35	34	0.909091	0.000000	0.757865	0.457565	0.700198	0.250000	0.623016	0.339122
223	4833	0.950000	1.017954	114.611977	0.035038	0.022803	701.315413	469.441517	48	46	0.909091	0.000000	0.702815	0.239435	0.735185	0.284511	0.689815	0.279669
224	7645	0.950000	1.030209	212.654591	0.060541	0.049622	1095.341547	895.728895	79	74	0.909091	0.000000	0.792768	0.146912	0.715608	0.150682	0.688757	0.166926
225	6345	0.950000	1.020138	204.564909	0.046343	0.033644	919.386033	668.459533	79	78	0.909091	0.000000	0.699998	0.183917	0.691347	0.169630	0.558995	0.333347
226	6784	1.000000	1.016828	1.006387	0.029777	0.019683	574.352607	387.176679	102	102	0.909091	0.000000	0.709725	0.208822	0.890159	0.120474	0.864365	0.121106
227	7011	0.900000	1.015692	487.546007	0.035596	0.022112	762.114427	463.966589	86	73	0.909091	0.000000	0.723948	0.232583	0.706111	0.208128	0.662963	0.226014
228	7645	0.900000	1.023402	466.231563	0.044441	0.032956	796.262974	589.837057	69	63	0.909091	0.000000	0.749583	0.392152	0.701042	0.238251	0.723611	0.243266
229	7639	0.950000	1.023646	210.326726	0.050701	0.047228	929.910180	860.632803	75	72	0.909091	0.000000	0.816394	0.138162	0.830159	0.166133	0.884722	0.157270
230	6735	0.950000	1.022788	107.316171	0.047539	0.020752	959.874209	404.899244	66	65	0.909091	0.000000	0.623326	0.370866	0.637037	0.197098	0.548677	0.437737
231	5101	1.000000	1.014564	1.004072	0.029575	0.015046	561.427092	314.543290	62	62	0.909091	0.000000	0.633540	0.379803	0.741667	0.162532	0.527546	0.281764
232	4904	1.000000	1.027202	1.009968	0.054499	0.032952	1096.561007	632.728129	82	82	0.909091	0.000000	0.644714	0.349175	0.873333	0.118228	0.749722	0.371514
233	6790	0.950000	1.012080	205.678359	0.025708	0.018743	546.935177	404.552960	55	53	0.909091	0.000000	0.645064	0.243326	0.772377	0.215333	0.596561	0.343612
234	5380	0.950000	1.013597	204.595627	0.026641	0.018545	542.016756	370.185497	78	77	0.909091	0.000000	0.680484	0.220320	0.673056	0.293885	0.603148	0.267388
235	7624	0.950000	1.016897	112.537238	0.034284	0.021684	600.694222	398.468516	56	51	0.909091	0.000000	0.680667	0.250765	0.643056	0.291091	0.681250	0.452414
236	4364	0.900000	1.015418	486.437694	0.034383	0.029212	718.520833	590.786041	87	79	0.909091	0.000000	0.722534	0.364481	0.719940	0.219136	0.544092	0.317635
237	6781	0.900000	1.021745	626.211599	0.052692	0.040777	909.053979	701.995459	53	47	0.909091	0.000000	0.711735	0.252393	0.598843	0.262512	0.612269	0.246128
238	7634	0.950000	1.019934	109.852691	0.040714	0.029757	857.940388	558.117722	72	64	0.909091	0.000000	0.783508	0.416023	0.862654	0.169160	0.655093	0.399886
239	7627	0.950000	1.014606	111.916244	0.029341	0.021171	595.267978	456.291900	59	58	0.909091	0.000000	0.755014	0.368121	0.598810	0.262051	0.716478	0.510169
240	5210	0.900000	1.025015	433.124314	0.055744	0.045599	976.663218	792.171092	81	68	0.909091	0.000000	0.764890	0.159260	0.697421	0.164975	0.795635	0.395727
241	4577	0.950000	1.016265	150.210283	0.035441	0.022814	655.336983	423.622735	49	48	0.909091	0.000000	0.543260	0.338530	0.598016	0.305128	0.874074	1.378306
242	7641	0.950000	1.013616	209.491352	0.024139	0.018065	545.998786	404.251789	111	103	0.909091	0.000000	0.661603	0.235660	0.853836	0.150295	0.811425	0.153561
243	4918	0.950000	1.013410	210.090482	0.029246	0.020200	550.439541	393.726877	103	93	0.909091	0.000000	0.607403	0.323331	0.823413	0.185717	0.694444	0.352965
244	4478	1.000000	1.018807	1.008064	0.041479	0.030231	756.917341	556.302220	94	94	0.909091	0.000000	0.699024	0.155086	0.778274	0.179677	0.757044	0.179782
245	7643	0.900000	1.018327	239.815440	0.039407	0.027721	780.351074	538.641568	69	57	0.909091	0.000000	0.808057	0.275638	0.710582	0.338469	0.672315	0.338360
246	7634	0.900000	1.025944	536.598172	0.044336	0.021999	835.904705	421.490154	118	107	0.909091	0.000000	0.836483	0.595565	0.778968	0.142049	0.755952	0.191874
247	7635	0.950000	1.023004	210.024437	0.045143	0.035646	886.152980	677.721015	130	125	0.909091	0.000000	0.682021	0.198154	0.908466	0.079439	0.877447	0.096857
248	6292	0.950000	1.016751	111.022644	0.037083	0.029499	633.784618	510.248873	64	63	0.909091	0.000000	0.789055	0.139758	0.749537	0.222378	0.852130	0.435095
249	4921	1.000000	1.019809	1.004527	0.038406	0.020951	651.355957	349.571185	82	82	0.909091	0.000000	0.508762	0.306402	0.785384	0.211223	0.746362	0.211521
250	7621	0.950000	1.011949	208.066508	0.025285	0.018239	468.233123	322.077883	102	99	0.909091	0.000000	0.626757	0.366677	0.660764	0.207081	0.635208	0.365582
251	6631	0.950000	1.008244	111.014083	0.018459	0.013881	371.928361	276.441959	64	62	0.909091	0.000000	0.666551	0.177759	0.774058	0.233058	0.814881	0.282877
252	7627	0.950000	1.016806	222.908900	0.034867	0.031968	687.113685	629.652848	63	59	0.909091	0.000000	0.883563	0.464675	0.650000	0.180123	0.629398	0.253251
253	7634	0.950000	1.024149	118.057334	0.055486	0.037708	1047.094465	747.492345	119	114	0.909091	0.000000	0.773521	0.240915	0.851093	0.144155	0.817692	0.297458
254	7264	1.000000	1.023133	1.007851	0.041696	0.026237	816.822187	500.697473	77	77	0.909091	0.000000	0.670379	0.286966	0.729762	0.258692	0.668759	0.267688
255	4523	1.000000	1.012972	1.006396	0.023612	0.015890	575.014966	391.373473	95	95	0.909091	0.000000	0.695924	0.238430	0.707639	0.200354	0.713657	0.181707
256	7637	0.900000	1.025010	613.441532	0.050233	0.041261	897.714988	729.386159	62	57	0.909091	0.000000	0.708392	0.181886	0.806250	0.194253	1.101389	0.963997
257	7630	0.950000	1.021703	209.404220	0.047742	0.039516	941.506143	751.260939	84	81	0.909091	0.000000	0.674075	0.225983	0.752381	0.142101	0.771429	0.140426
258	7630	1.000000	1.028688	1.010931	0.063177	0.040680	1202.490479	771.650822	125	125	0.909091	0.000000	0.711628	0.221778	0.843148	0.129501	0.816270	0.151974
259	7635	0.950000	1.012154	210.666615	0.027412	0.020901	613.667363	459.796970	72	67	0.757576	0.371135	0.519819	0.411036	0.651389	0.367439	0.473542	0.398333
260	7624	1.000000	1.023720	1.008971	0.046974	0.032137	882.239437	612.546980	58	58	0.909091	0.000000	0.658342	0.178277	0.698704	0.195133	0.581389	0.222811
261	5709	1.000000	1.017064	1.007311	0.037297	0.025632	751.513068	536.602942	116	116	0.909091	0.000000	0.640247	0.149921	0.836464	0.118216	0.803571	0.170842
262	4915	0.950000	1.025695	212.643687	0.057915	0.038019	1051.393366	699.891687	79	75	0.909091	0.000000	0.595479	0.343854	0.740344	0.161077	0.564927	0.287803
263	7562	0.950000	1.010352	208.744634	0.023172	0.021353	431.638860	393.303449	61	59	0.757576	0.371135	0.717111	0.370627	0.607639	0.392733	0.607639	0.392733
264	5070	0.950000	1.027833	208.741941	0.056822	0.034433	1020.981931	607.127164	61	54	0.757576	0.371135	0.505659	0.332120	0.591667	0.338912	0.576389	0.353962
265	5685	0.950000	1.017836	211.300003	0.040656	0.026751	704.017105	480.480101	90	87	0.909091	0.000000	0.607757	0.343158	0.817196	0.171136	0.704894	0.390254
266	5322	0.900000	1.027016	537.448153	0.057681	0.037481	1179.752738	771.887697	73	65	0.909091	0.000000	0.688552	0.355487	0.700694	0.213769	0.709645	0.237488
267	4888	0.900000	1.020657	234.442501	0.042902	0.025503	737.527672	436.525334	79	75	0.909091	0.000000	0.587221	0.358135	0.702105	0.190400	0.751929	0.671297
268	6624	0.900000	1.022529	313.748176	0.042856	0.026610	696.971159	441.776009	57	50	0.909091	0.000000	0.599552	0.267539	0.748545	0.157903	0.739947	0.267900
269	7615	1.000000	1.024962	1.010242	0.049173	0.032573	916.657154	606.405714	70	70	0.757576	0.371135	0.646579	0.365946	0.597421	0.378909	0.617361	0.378341
270	7632	0.950000	1.022533	204.895192	0.050056	0.038236	1087.903469	761.005437	70	60	0.909091	0.000000	0.739826	0.451514	0.581283	0.272243	0.582716	0.255981
271	4752	1.000000	1.014374	1.007983	0.029727	0.022703	640.650570	496.629812	96	96	0.909091	0.000000	0.704940	0.232265	0.794907	0.172118	0.798951	0.200599
272	6101	0.950000	1.026030	113.910989	0.051532	0.032424	985.111511	686.021850	119	112	0.909091	0.000000	0.746592	0.306922	0.824603	0.109386	0.872520	0.283690
273	7277	0.950000	1.016146	116.830311	0.034444	0.026138	657.498701	495.967957	113	103	0.909091	0.000000	0.770239	0.338418	0.771429	0.140567	0.798135	0.169494
274	4792	0.950000	1.031095	117.962117	0.065415	0.045302	1402.023279	963.079326	66	65	0.757576	0.371135	0.547412	0.348872	0.457606	0.266226	0.513228	0.301508
275	5811	0.950000	1.021121	112.768551	0.047093	0.037635	939.914895	759.834241	111	107	0.909091	0.000000	0.790373	0.245245	0.850397	0.120848	0.832143	0.231713
276	7662	0.900000	1.019189	248.434623	0.045277	0.030367	793.602874	561.959936	87	79	0.909091	0.000000	0.754278	0.521612	0.813542	0.130236	0.709375	0.426303
277	4890	0.950000	1.012610	111.183391	0.026708	0.016268	487.676027	322.346679	63	58	0.757576	0.371135	0.555364	0.340934	0.410648	0.265649	0.491667	0.354264
278	4591	0.900000	1.019738	486.428132	0.037403	0.036232	613.067915	573.360377	109	93	0.909091	0.000000	0.849697	0.475963	0.813117	0.108504	0.821759	0.258858
279	4812	0.950000	1.019251	107.319209	0.034795	0.022870	710.408662	464.228903	66	62	0.909091	0.000000	0.678081	0.214648	0.688333	0.223644	0.740476	0.424755
280	6087	0.950000	1.020289	216.861927	0.039717	0.025012	818.288092	487.086368	72	69	0.909091	0.000000	0.691390	0.446472	0.883889	0.106336	0.818056	0.132331
281	5844	0.900000	1.013007	521.756486	0.028220	0.022098	570.673004	447.848969	89	76	0.909091	0.000000	0.664473	0.149950	0.825000	0.231541	0.778333	0.183893
282	5233	1.000000	1.022060	1.006558	0.040352	0.021911	801.864078	431.003028	54	54	0.909091	0.000000	0.600504	0.379919	0.704885	0.250914	0.557672	0.385228
283	6962	1.000000	1.031855	1.015464	0.057756	0.041031	1146.445465	810.085287	57	57	0.909091	0.000000	0.703837	0.195133	0.625794	0.303459	0.677778	0.275412
284	7626	1.000000	1.021434	1.004347	0.040061	0.019074	814.058362	450.816420	72	72	0.909091	0.000000	0.632706	0.417029	0.730093	0.171454	0.543849	0.336928
285	7624	1.000000	1.020102	1.008723	0.035980	0.025586	689.643838	480.853115	69	69	0.909091	0.000000	0.745078	0.261534	0.660648	0.230207	0.613889	0.194484
286	7307	0.900000	1.014820	267.540636	0.037965	0.024427	679.864742	442.182039	54	51	0.909091	0.000000	0.692310	0.161641	0.584524	0.220768	0.686905	0.555518
287	6381	1.000000	1.013791	1.005623	0.031231	0.021920	625.038463	444.202586	115	115	0.909091	0.000000	0.742256	0.245645	0.857275	0.161109	0.854365	0.118994
288	4902	0.900000	1.022016	528.290559	0.044835	0.040065	810.533741	742.744452	46	35	0.757576	0.371135	0.689782	0.450482	0.612963	0.400149	0.573148	0.391900
289	7619	1.000000	1.015253	1.005060	0.033308	0.023048	682.347256	461.609313	44	44	0.757576	0.371135	0.583051	0.339985	0.468452	0.341523	0.463294	0.356277
290	6587	0.950000	1.016856	133.333677	0.034097	0.024511	755.246766	554.850556	53	49	0.909091	0.000000	0.698298	0.159098	0.567857	0.309744	0.717560	0.880978
291	4438	0.950000	1.022379	210.519297	0.054423	0.041601	980.834667	776.412658	98	92	0.909091	0.000000	0.759432	0.298294	0.786227	0.115727	0.760880	0.133392
292	6183	0.950000	1.016129	113.058232	0.037091	0.029099	761.440163	567.088726	72	71	0.909091	0.000000	0.780242	0.300660	0.854762	0.159186	0.967857	0.430877
293	7617	1.000000	1.025889	1.009185	0.056096	0.038668	1077.046038	728.330455	145	145	0.909091	0.000000	0.675569	0.218721	0.823086	0.104697	0.820278	0.100777
294	5934	0.900000	1.017193	478.423758	0.037027	0.027719	715.158451	534.478209	83	73	0.909091	0.000000	0.740096	0.202214	0.722222	0.175682	0.719356	0.519199
295	7631	1.000000	1.020313	1.005802	0.042296	0.027488	847.099305	543.018310	44	44	0.909091	0.000000	0.551700	0.313234	0.809722	0.221134	0.617063	0.373318
296	6859	0.950000	1.015675	131.926640	0.035368	0.024055	682.914890	475.111059	55	54	0.909091	0.000000	0.676098	0.367634	0.785880	0.121114	0.695139	0.464552
297	4735	0.950000	1.023739	206.410597	0.050615	0.037368	928.262833	699.789269	46	42	0.909091	0.000000	0.778542	0.250064	0.611508	0.276709	0.545437	0.265260
298	4631	0.900000	1.042034	654.574500	0.088086	0.053656	1927.067501	1157.724882	126	115	0.757576	0.371135	0.522944	0.362256	0.667493	0.336667	0.702877	0.357641
299	7622	0.950000	1.015522	107.217889	0.030461	0.020269	621.435098	438.749184	67	66	0.909091	0.000000	0.776753	0.477413	0.652778	0.193848	0.682077	0.335543
300	7134	0.950000	1.013418	112.810984	0.028559	0.023103	508.946719	415.288640	92	87	0.909091	0.000000	0.773997	0.117081	0.986667	0.032660	0.952083	0.102596
301	4266	0.950000	1.014988	205.073798	0.034318	0.030145	670.593440	575.061007	66	62	0.757576	0.371135	0.663359	0.372944	0.582639	0.346815	0.602579	0.326417
302	7633	0.950000	1.015436	205.067425	0.034918	0.024134	737.087534	498.273779	66	60	0.757576	0.371135	0.629547	0.387843	0.545437	0.327190	0.464815	0.317943
303	7647	0.950000	1.013860	108.532303	0.026665	0.019051	587.504643	410.262949	84	78	0.909091	0.000000	0.781428	0.262967	0.685635	0.176915	0.718651	0.282667
304	5946	0.950000	1.011621	208.975070	0.028384	0.025469	494.866909	458.041990	59	57	0.909091	0.000000	0.836999	0.293406	0.846693	0.100816	0.821098	0.121602
305	5230	1.000000	1.019329	1.007402	0.038667	0.024719	875.421625	532.380578	65	65	0.909091	0.000000	0.668960	0.363610	0.687831	0.246104	0.418519	0.238376
306	5581	0.950000	1.027917	207.558031	0.047977	0.033636	872.028925	614.069839	74	72	0.757576	0.371135	0.568294	0.294259	0.630556	0.347757	0.633611	0.338625
307	5075	0.950000	1.020750	206.497790	0.038535	0.021500	752.716560	406.354751	45	44	0.909091	0.000000	0.633029	0.274496	0.743056	0.148737	0.742824	0.219128
308	5110	0.900000	1.027120	479.473823	0.058902	0.045038	1111.690923	822.077973	82	75	0.757576	0.371135	0.633336	0.347617	0.747222	0.375894	0.800456	0.438566
309	7637	0.950000	1.038318	208.818865	0.074465	0.039552	1325.468504	741.177211	91	88	0.909091	0.000000	0.676552	0.256997	0.744775	0.240534	0.707077	0.264783
310	6054	0.950000	1.011273	112.537098	0.027667	0.021555	577.861175	452.348314	75	73	0.909091	0.000000	0.714037	0.113118	0.716617	0.293261	0.794841	0.401032
311	6635	0.950000	1.023544	121.944852	0.053406	0.031218	1089.211511	690.296212	88	85	0.909091	0.000000	0.686644	0.325392	0.735139	0.193965	0.773214	0.261762
312	4854	0.950000	1.011985	209.832992	0.025362	0.017081	503.251846	346.565286	133	126	0.909091	0.000000	0.635616	0.368062	0.781878	0.186574	0.688374	0.351620
313	4423	1.000000	1.015224	1.005055	0.030116	0.019863	590.795255	392.031413	40	40	0.909091	0.000000	0.614537	0.101294	0.642416	0.241738	0.602954	0.243105
314	4891	0.950000	1.019937	206.610127	0.041038	0.030128	724.452903	528.049215	44	43	0.909091	0.000000	0.710821	0.272445	0.715873	0.242187	0.706085	0.279095
315	7432	1.000000	1.038786	1.017713	0.069113	0.049050	1094.522895	774.340647	85	85	0.757576	0.371135	0.603832	0.349130	0.614815	0.331106	0.585232	0.335797
316	7640	0.950000	1.028875	112.553051	0.057382	0.042143	1462.418695	1059.916117	56	55	0.909091	0.000000	0.734864	0.209593	0.750926	0.223618	0.812500	0.196762
317	4694	1.000000	1.008432	1.004712	0.023336	0.019566	432.275942	363.904643	114	114	0.909091	0.000000	0.739795	0.173775	0.824537	0.158410	0.772531	0.184147
318	4644	0.950000	1.021344	207.696502	0.045414	0.028549	741.912188	468.608727	72	71	0.909091	0.000000	0.611026	0.246420	0.634028	0.255501	0.667593	0.291000
319	6671	0.950000	1.028094	207.864364	0.054349	0.034526	1159.120457	739.077948	70	65	0.757576	0.371135	0.478790	0.283430	0.580952	0.331327	0.572965	0.340382
320	4162	0.950000	1.017126	110.511562	0.035913	0.026468	684.573131	513.616772	90	83	0.909091	0.000000	0.678035	0.143802	0.787533	0.133138	0.737654	0.205051
321	5096	0.950000	1.018126	123.896783	0.035233	0.022547	672.297650	416.502246	102	100	0.909091	0.000000	0.606195	0.312114	0.863148	0.138190	1.499603	1.719810
