Tasks:35	Robots:10
Iteration	timeToScheduling	scheduledPercentage	fitnessExpected	fitnessObtained	energyExpected	energyObtained	timeExpected	timeObtained	payloadExpected	payloadObtained	meanNormEnergyE	stdNormEnergyE	meanNormEnergyO	stdNormEnergyO	meanNormPayloadE	stdNormPayloadE	meanNormPayloadO	stdNormPayloadO
15	17665	0.971429	1.031667	205.688201	0.070482	0.049003	1486.811080	1001.857787	111	110	0.909091	0.000000	0.699807	0.185012	0.629325	0.230900	0.578750	0.237328
16	19465	0.971429	1.027205	205.538527	0.063578	0.045520	1217.082633	830.221899	174	170	0.909091	0.000000	0.689970	0.300029	0.708614	0.166855	0.574478	0.232730
17	21039	0.971429	1.058429	206.185064	0.117662	0.070984	2171.615996	1261.333361	98	97	0.909091	0.000000	0.627877	0.335104	0.518921	0.218220	0.489304	0.279821
18	21111	1.000000	1.033857	1.012713	0.072529	0.046263	1404.295234	870.497575	107	107	0.909091	0.000000	0.640347	0.364777	0.770655	0.206925	0.527042	0.353120
19	21041	0.971429	1.048385	111.759707	0.103195	0.061573	1989.019448	1170.017334	141	140	0.909091	0.000000	0.589318	0.270803	0.715807	0.201412	0.819352	0.980990
20	21076	0.971429	1.038254	110.516837	0.080396	0.051365	1628.741324	1036.868473	90	89	0.909091	0.000000	0.681184	0.309001	0.612976	0.205865	0.653155	0.428116
21	21078	0.942857	1.035736	223.321021	0.084793	0.043690	1491.225166	768.105688	115	109	0.909091	0.000000	0.744103	0.354123	0.671389	0.272914	0.526722	0.374523
22	21024	0.942857	1.033621	630.727499	0.074603	0.048304	1460.700547	835.453561	181	168	0.909091	0.000000	0.632676	0.449678	0.786680	0.154081	0.664484	0.283752
23	16882	0.942857	1.027937	463.781429	0.066424	0.051824	1317.621103	1038.661620	202	190	0.818182	0.287480	0.655648	0.315340	0.818413	0.311665	0.804114	0.332067
24	21078	0.942857	1.032503	430.217345	0.064240	0.041488	1221.834093	717.228704	89	83	0.909091	0.000000	0.717279	0.360362	0.728155	0.201841	0.622113	0.360054
25	20937	1.000000	1.033479	1.013557	0.069177	0.045246	1217.918407	814.951806	222	222	0.818182	0.287480	0.634763	0.345047	0.773519	0.284250	0.755534	0.289251
26	17818	0.942857	1.040977	225.112386	0.089391	0.063947	1670.089195	1180.124071	134	123	0.909091	0.000000	0.741104	0.205845	0.730238	0.201990	0.731250	0.311540
27	14610	0.942857	1.036423	248.448520	0.076794	0.054493	1420.529385	1011.916222	87	78	0.909091	0.000000	0.703750	0.219466	0.680417	0.231974	0.658988	0.391664
28	17083	0.971429	1.031950	206.909002	0.076379	0.053965	1461.514093	1057.253561	126	118	0.909091	0.000000	0.694567	0.295409	0.610516	0.242447	0.513201	0.322720
29	21143	0.942857	1.039880	457.399747	0.080030	0.049060	1597.567122	904.106859	127	119	0.727273	0.383306	0.489818	0.390823	0.645000	0.375268	0.552381	0.409029
30	18510	0.885714	1.034268	1443.832298	0.078345	0.044207	1466.401549	837.515716	138	118	0.909091	0.000000	0.621394	0.356246	0.730417	0.238914	0.742778	0.433775
31	21030	0.942857	1.038292	632.571064	0.079458	0.052015	1571.944828	1105.782239	106	98	0.909091	0.000000	0.653487	0.286730	0.645315	0.179500	0.490000	0.269453
32	21001	0.971429	1.036286	204.505152	0.077751	0.050889	1453.367497	926.587784	163	158	0.909091	0.000000	0.651626	0.321139	0.694908	0.214856	0.539266	0.251859
33	21113	0.942857	1.033379	624.710893	0.069328	0.044797	1322.250914	850.078407	143	137	0.909091	0.000000	0.692181	0.285390	0.858810	0.151947	0.768333	0.210837
34	19647	0.971429	1.038504	208.375752	0.078291	0.043323	1407.653934	786.781302	130	129	0.909091	0.000000	0.627329	0.346274	0.717421	0.206935	0.658095	0.303571
35	21064	0.971429	1.022998	106.441000	0.047477	0.030946	1010.323226	651.980733	115	111	0.909091	0.000000	0.601039	0.267304	0.608169	0.265879	0.608833	0.458661
36	21032	1.000000	1.036756	1.010961	0.079510	0.045817	1482.688609	911.959114	129	129	0.909091	0.000000	0.679022	0.276648	0.731845	0.183925	0.713762	0.210786
37	18729	0.942857	1.059328	619.630736	0.118788	0.073631	2223.530529	1421.807479	111	106	0.909091	0.000000	0.691001	0.346273	0.576766	0.295025	0.477187	0.293472
38	20786	0.914286	1.025513	796.687502	0.055767	0.041744	1122.514268	838.432526	156	145	0.818182	0.287480	0.607627	0.371018	0.734177	0.283826	0.806403	0.381367
39	21027	0.971429	1.024104	112.654404	0.051400	0.035974	1055.098721	720.890489	112	109	0.909091	0.000000	0.713691	0.223000	0.672778	0.248393	0.674365	0.200507
40	21122	0.942857	1.024931	248.795810	0.055405	0.035384	1012.879424	649.015858	203	195	0.909091	0.000000	0.668519	0.362846	0.847679	0.107012	0.782702	0.287366
41	21070	0.971429	1.027594	205.892092	0.067399	0.039628	1259.223848	760.891366	105	104	0.909091	0.000000	0.565441	0.376976	0.547192	0.261416	0.401310	0.284903
42	18104	0.971429	1.027907	205.048680	0.064926	0.037479	1152.244697	665.880454	134	127	0.909091	0.000000	0.645407	0.317680	0.643710	0.235888	0.608447	0.325942
43	17970	0.942857	1.031375	457.026317	0.065927	0.051790	1294.610794	948.464168	160	153	0.909091	0.000000	0.729004	0.317962	0.824537	0.116264	0.841481	0.155242
44	17964	0.971429	1.043101	204.956703	0.084494	0.061274	1755.582939	1235.110305	139	135	0.818182	0.287480	0.585441	0.253954	0.671071	0.347139	0.620989	0.318138
45	21075	0.971429	1.034390	104.668976	0.072231	0.044801	1356.747194	843.669315	169	167	0.909091	0.000000	0.696636	0.311508	0.776204	0.177474	0.804722	0.195649
46	19545	0.971429	1.031240	203.802029	0.070938	0.056874	1423.748249	1134.617696	114	113	0.818182	0.287480	0.616637	0.344037	0.601012	0.293053	0.545460	0.325035
47	21124	0.942857	1.033021	420.368555	0.064966	0.044015	1212.201202	813.470535	135	129	0.818182	0.287480	0.602836	0.298834	0.662222	0.308730	0.698796	0.417182
48	16055	0.942857	1.031548	226.109448	0.063662	0.041126	1056.725130	700.893039	103	98	0.909091	0.000000	0.635539	0.183989	0.661270	0.218777	0.720714	0.349897
49	21050	0.971429	1.028523	210.158333	0.063110	0.041496	1182.244653	760.859870	128	124	0.909091	0.000000	0.575307	0.232257	0.667844	0.185719	0.631714	0.282239
50	18533	0.914286	1.035908	1007.840470	0.075892	0.051214	1354.646760	909.698623	130	122	0.818182	0.287480	0.568268	0.305648	0.674246	0.307673	0.669722	0.324757
51	21176	0.914286	1.037070	487.667144	0.080646	0.044793	1360.429905	793.724590	87	79	0.909091	0.000000	0.695791	0.344736	0.697222	0.195741	0.595602	0.304592
52	21034	0.971429	1.049241	208.392242	0.106678	0.078878	1992.441279	1501.209858	130	128	0.909091	0.000000	0.715263	0.161013	0.586296	0.206493	0.581878	0.202792
53	21052	0.971429	1.053188	204.449494	0.107082	0.051231	1972.744022	1004.569727	83	82	0.909091	0.000000	0.647282	0.289976	0.615476	0.273835	0.573857	0.289588
54	20870	0.971429	1.034703	103.872974	0.086204	0.051146	1693.392769	1062.532222	143	140	0.909091	0.000000	0.765644	0.562381	0.641905	0.148267	0.620764	0.374890
55	17627	1.000000	1.043071	1.017809	0.096895	0.065225	1951.127735	1334.271450	115	115	0.818182	0.287480	0.634048	0.292203	0.412778	0.180055	0.456413	0.210116
56	21044	0.971429	1.041498	210.568525	0.081648	0.058913	1497.060264	1047.756385	147	144	0.909091	0.000000	0.708343	0.291247	0.838815	0.172686	0.833576	0.191688
57	21044	1.000000	1.034414	1.007402	0.069942	0.037497	1334.901772	732.592627	144	144	0.909091	0.000000	0.560657	0.363655	0.657808	0.216848	0.463747	0.329304
58	18682	0.885714	1.036068	813.253365	0.079700	0.044960	1477.808012	857.993509	90	80	0.818182	0.287480	0.602397	0.408906	0.652381	0.336341	0.649167	0.485187
59	21099	0.942857	1.041323	627.631778	0.086494	0.059570	1438.309422	984.284440	101	97	0.818182	0.287480	0.616294	0.319003	0.495681	0.272215	0.483188	0.272657
60	21042	1.000000	1.057352	1.015027	0.114537	0.061486	2163.106719	1228.788959	110	110	0.909091	0.000000	0.677380	0.291784	0.661706	0.168263	0.536386	0.253418
61	21052	0.971429	1.029528	205.417251	0.059272	0.038279	1036.937118	676.826721	180	174	0.909091	0.000000	0.644159	0.282425	0.739512	0.143625	0.656508	0.292386
62	21101	0.942857	1.034006	467.410228	0.072242	0.051603	1366.320824	973.108160	123	117	0.909091	0.000000	0.705656	0.189921	0.711726	0.185838	0.810754	0.528846
63	21126	0.942857	1.035547	432.074539	0.073402	0.051255	1292.897543	882.006458	112	108	0.818182	0.287480	0.622530	0.306680	0.662798	0.333627	0.649048	0.421618
64	17144	0.914286	1.034027	806.460391	0.064883	0.043551	1285.013932	859.175972	139	127	0.909091	0.000000	0.707735	0.289246	0.738532	0.166748	0.663869	0.299427
65	20439	0.971429	1.043880	205.497356	0.091081	0.055115	1674.108385	1009.613179	117	112	0.909091	0.000000	0.681186	0.226952	0.649690	0.154596	0.654921	0.139747
66	21132	0.971429	1.020215	105.306373	0.043146	0.029324	894.879647	623.264778	96	94	0.909091	0.000000	0.683485	0.365157	0.810808	0.171842	0.673839	0.368544
67	21090	0.942857	1.028213	655.445497	0.057534	0.035240	1180.181713	699.393036	99	95	0.909091	0.000000	0.554842	0.349927	0.662579	0.218899	0.434339	0.250086
68	20872	0.971429	1.047268	207.026558	0.101900	0.056243	1901.214250	1092.901082	123	122	0.909091	0.000000	0.586759	0.352443	0.766071	0.188130	0.513558	0.292471
69	21063	0.971429	1.027279	204.708606	0.060313	0.044446	1044.932582	759.756480	151	146	0.909091	0.000000	0.661163	0.303646	0.775675	0.194229	0.690630	0.313499
70	15498	0.971429	1.041392	204.833191	0.085232	0.067144	1710.920011	1253.630847	145	139	0.909091	0.000000	0.652185	0.274653	0.696306	0.199708	0.682250	0.242230
71	21007	1.000000	1.030359	1.009457	0.065511	0.041789	1374.038769	885.360441	136	136	0.909091	0.000000	0.681996	0.198337	0.750093	0.150547	0.751258	0.233488
72	21087	0.942857	1.028880	472.349683	0.061873	0.031722	1295.255406	681.010837	141	137	0.909091	0.000000	0.567255	0.344788	0.762500	0.154824	0.551833	0.319692
73	18838	0.971429	1.056439	206.280026	0.112996	0.060292	1936.797424	1057.182294	144	140	0.909091	0.000000	0.617968	0.267625	0.781190	0.165516	0.755060	0.213202
74	17264	0.971429	1.038865	212.514555	0.072122	0.033550	1405.321896	725.855864	161	159	0.909091	0.000000	0.658668	0.416917	0.762574	0.213152	0.522806	0.313469
75	18757	0.942857	1.043966	458.228446	0.088032	0.054653	1848.450802	1135.573439	220	203	0.818182	0.287480	0.511754	0.397450	0.811028	0.312489	0.621741	0.445725
76	21112	0.942857	1.031435	233.258446	0.065841	0.042678	1176.994352	795.090925	123	113	0.909091	0.000000	0.645100	0.253061	0.655714	0.213066	0.658519	0.328102
77	17035	0.971429	1.021248	203.480068	0.058484	0.043004	1227.142143	922.939983	138	132	0.909091	0.000000	0.707941	0.221837	0.598244	0.208010	0.589857	0.212691
78	21081	0.971429	1.031849	210.793630	0.067873	0.043761	1273.830437	814.963551	119	112	0.909091	0.000000	0.712611	0.197268	0.687438	0.158434	0.656302	0.195288
79	21046	0.971429	1.043183	106.545034	0.089525	0.052798	1774.750408	1039.389446	75	74	0.909091	0.000000	0.544037	0.350981	0.529444	0.250306	0.477366	0.385501
80	21092	0.942857	1.027964	453.512283	0.063494	0.045575	1126.814371	839.218854	170	161	0.818182	0.287480	0.690858	0.306972	0.762113	0.297719	0.753962	0.333003
81	21034	0.971429	1.041645	203.583468	0.087317	0.052118	1679.773571	1029.402742	129	124	0.909091	0.000000	0.699194	0.340109	0.643680	0.145367	0.455238	0.205081
82	20728	0.914286	1.027358	1076.484199	0.065210	0.052518	1387.823410	1109.738682	106	100	0.909091	0.000000	0.645418	0.344452	0.676667	0.287625	0.579444	0.336600
83	21046	0.942857	1.035351	618.076333	0.075904	0.052945	1362.617828	939.336930	122	115	0.909091	0.000000	0.648965	0.222019	0.819861	0.147106	0.738243	0.257167
84	16545	0.942857	1.037826	622.010582	0.082750	0.057796	1566.012460	1052.041154	130	123	0.909091	0.000000	0.590551	0.332351	0.607917	0.204581	0.482530	0.299969
85	21105	0.885714	1.028071	1645.279056	0.066039	0.045864	1516.096091	972.420792	110	99	0.909091	0.000000	0.732576	0.335182	0.722560	0.181838	1.103750	1.385823
86	21065	0.942857	1.037892	236.116280	0.089179	0.059466	1696.656344	1163.782565	133	122	0.909091	0.000000	0.714501	0.327231	0.640595	0.209050	0.660119	0.420345
87	21053	0.942857	1.045468	464.799413	0.093798	0.044967	1578.276265	797.038828	99	91	0.909091	0.000000	0.642729	0.337868	0.636825	0.193677	0.511071	0.288103
88	21044	0.942857	1.038817	475.629523	0.082390	0.054267	1427.803956	939.837858	123	119	0.818182	0.287480	0.583116	0.391199	0.522024	0.246677	0.554352	0.353357
89	21049	1.000000	1.022426	1.006932	0.048136	0.031238	1000.570115	646.832348	122	122	0.909091	0.000000	0.570049	0.242210	0.603389	0.240027	0.631333	0.302438
90	16078	0.942857	1.040265	232.697136	0.077311	0.047384	1331.276428	832.697849	104	96	0.909091	0.000000	0.605253	0.524047	0.650000	0.243235	0.584218	0.435429
91	14409	0.971429	1.020924	211.760501	0.043386	0.032653	835.739638	622.256664	86	84	0.909091	0.000000	0.623392	0.314491	0.591746	0.271169	0.523452	0.335440
92	15541	0.971429	1.020609	203.780782	0.049844	0.038094	979.975260	738.736352	114	112	0.909091	0.000000	0.674335	0.244843	0.656091	0.181389	0.633125	0.203376
93	21022	1.000000	1.056582	1.013876	0.112756	0.065351	1967.618969	1166.652294	120	120	0.818182	0.287480	0.552928	0.290691	0.662363	0.322809	0.661310	0.319480
94	20381	0.971429	1.035516	104.985767	0.073292	0.055596	1407.574904	1050.213477	156	152	0.909091	0.000000	0.746162	0.308292	0.744306	0.185752	0.719008	0.228162
95	19013	0.971429	1.049070	221.490432	0.097183	0.049838	1709.051097	944.371432	88	87	0.909091	0.000000	0.614015	0.286795	0.609250	0.299646	0.598479	0.352769
96	20155	1.000000	1.049482	1.014896	0.104520	0.065336	2011.135497	1248.617429	156	156	0.909091	0.000000	0.684065	0.308887	0.718058	0.181170	0.616508	0.253581
97	21119	0.942857	1.026704	426.495911	0.056250	0.034763	970.592711	619.048733	102	96	0.909091	0.000000	0.681757	0.311331	0.684107	0.262772	0.658363	0.341701
98	17533	0.971429	1.027239	112.733489	0.054425	0.029391	1066.184033	606.655088	130	128	0.909091	0.000000	0.610141	0.312043	0.589921	0.240113	0.576570	0.260599
99	16549	0.942857	1.039557	261.425334	0.088704	0.057128	1819.805095	1185.548803	154	139	0.909091	0.000000	0.696001	0.494704	0.721746	0.184704	0.716058	0.422920
100	21096	0.942857	1.045790	232.424824	0.091185	0.062060	1905.589631	1231.449152	126	111	0.909091	0.000000	0.661917	0.277156	0.669074	0.297458	0.697341	0.430558
101	19269	1.000000	1.030828	1.009426	0.063893	0.035029	1152.544398	645.989202	148	148	0.909091	0.000000	0.655588	0.309789	0.720390	0.179376	0.629464	0.300341
102	18991	0.942857	1.037797	456.338251	0.089378	0.050476	1843.139213	1105.639219	113	109	0.818182	0.287480	0.629324	0.365192	0.667679	0.323873	0.528571	0.370899
103	21093	0.971429	1.030228	206.219588	0.063431	0.038810	1229.239875	766.322192	146	142	0.909091	0.000000	0.581856	0.209726	0.797778	0.157051	0.766000	0.163954
104	18977	0.942857	1.027311	456.150391	0.064378	0.047373	1395.585441	994.357141	97	95	0.909091	0.000000	0.646228	0.443125	0.563958	0.218335	0.540694	0.334272
105	20284	0.914286	1.040972	1265.982733	0.079879	0.054748	1608.416386	1130.511308	142	131	0.909091	0.000000	0.629696	0.286522	0.745099	0.165151	0.738869	0.202495
106	18365	0.971429	1.036782	110.404481	0.081200	0.057861	1552.314868	1115.862577	114	113	0.909091	0.000000	0.735825	0.216533	0.672421	0.219531	0.736567	0.436413
107	21070	0.971429	1.033857	108.014888	0.074415	0.049524	1535.731508	969.161778	90	86	0.818182	0.287480	0.641058	0.396080	0.603722	0.289520	0.454226	0.273606
108	17598	0.914286	1.027138	1252.672313	0.066152	0.053890	1374.215832	1099.562975	102	95	0.909091	0.000000	0.606809	0.374963	0.629802	0.211370	0.560667	0.356958
109	17546	0.942857	1.047215	621.298314	0.102124	0.072245	1881.261182	1293.321955	135	126	0.909091	0.000000	0.668077	0.241203	0.703472	0.207743	0.678681	0.187866
110	21003	0.971429	1.029043	208.978834	0.054784	0.033610	1042.251727	680.567137	149	144	0.909091	0.000000	0.709347	0.333942	0.771892	0.208976	0.750139	0.204043
111	17703	0.942857	1.035555	626.656129	0.074044	0.053321	1391.525728	993.262917	105	100	0.909091	0.000000	0.584512	0.341269	0.662302	0.217844	0.536382	0.346326
112	20998	0.971429	1.037643	203.951482	0.081214	0.047613	1621.889582	938.032638	104	101	0.909091	0.000000	0.703777	0.280663	0.720833	0.255431	0.472202	0.290578
113	19146	0.971429	1.039841	105.599973	0.081312	0.049216	1704.399069	1028.762246	90	87	0.909091	0.000000	0.629222	0.192271	0.614960	0.294199	0.639048	0.412327
114	21102	0.942857	1.033278	619.038026	0.071358	0.048487	1356.963029	887.302924	115	113	0.909091	0.000000	0.726417	0.242782	0.692454	0.181265	0.632500	0.248342
115	16884	0.942857	1.025055	228.137112	0.051519	0.033073	969.926678	625.729947	120	113	0.909091	0.000000	0.612904	0.291627	0.665873	0.234134	0.612201	0.386488
116	17797	0.914286	1.036823	1296.641896	0.069116	0.047474	1387.719391	909.057712	97	90	0.818182	0.287480	0.651593	0.555300	0.572976	0.283007	0.558869	0.296547
117	21071	0.971429	1.048146	206.294306	0.095523	0.056556	1787.312973	1089.748942	192	184	0.818182	0.287480	0.626431	0.341639	0.704529	0.279327	0.675053	0.273906
118	21021	0.942857	1.025397	242.125549	0.055726	0.036320	1042.896022	705.406399	132	117	0.909091	0.000000	0.672726	0.369323	0.807017	0.159545	0.694036	0.368991
119	21141	0.914286	1.045140	758.362325	0.102623	0.071210	2201.949322	1503.830564	134	118	0.818182	0.287480	0.647584	0.262022	0.691667	0.314196	0.697758	0.373551
120	18749	0.971429	1.027029	205.589658	0.050676	0.033278	1131.153124	736.824044	114	112	0.909091	0.000000	0.616900	0.257908	0.649524	0.221569	0.568452	0.289744
121	21073	1.000000	1.046318	1.012674	0.102475	0.060002	1966.181201	1197.387323	84	84	0.909091	0.000000	0.722251	0.248578	0.597333	0.209457	0.565000	0.229854
122	21060	0.942857	1.044539	448.586528	0.091601	0.055313	1521.225819	934.124617	74	70	0.909091	0.000000	0.638477	0.238677	0.715731	0.268752	0.747763	0.296578
123	21023	0.971429	1.029767	203.535863	0.063273	0.052545	1311.515336	1051.759563	134	129	0.909091	0.000000	0.766469	0.248397	0.695556	0.203637	0.678750	0.231878
124	19490	1.000000	1.037700	1.007994	0.082565	0.047977	1571.442287	938.155093	66	66	0.818182	0.287480	0.544727	0.322972	0.545585	0.326688	0.446131	0.343367
125	18191	0.971429	1.046974	203.687619	0.102554	0.065309	1927.131257	1279.244949	121	115	0.909091	0.000000	0.690675	0.248431	0.650024	0.223942	0.591429	0.212088
126	21088	0.971429	1.039899	206.139870	0.094912	0.052546	1807.249116	1015.468311	99	98	0.909091	0.000000	0.744952	0.244540	0.716690	0.192801	0.712738	0.184890
127	19239	0.942857	1.023645	433.526049	0.049007	0.031285	1023.205775	673.292762	134	122	0.909091	0.000000	0.749385	0.413216	0.657421	0.231122	0.677619	0.230035
128	17650	0.942857	1.039428	443.230015	0.087683	0.056857	1646.484827	1019.582941	146	134	0.909091	0.000000	0.670123	0.288876	0.793148	0.194567	0.689259	0.336027
129	21062	0.971429	1.035152	207.362803	0.071721	0.049794	1444.708453	1003.109222	154	153	0.909091	0.000000	0.694780	0.159658	0.734841	0.232292	0.684554	0.196338
130	16267	0.942857	1.028237	431.787016	0.065013	0.044729	1401.230510	882.933612	113	106	0.909091	0.000000	0.711795	0.240202	0.728869	0.172026	0.718750	0.240316
131	21088	0.971429	1.031565	203.804137	0.068158	0.045338	1207.785942	805.605087	113	110	0.909091	0.000000	0.643081	0.219586	0.737397	0.186238	0.700069	0.207316
132	16654	0.942857	1.046472	259.688648	0.094040	0.068966	1597.135445	1168.245760	109	106	0.818182	0.287480	0.642417	0.284543	0.666528	0.273495	0.667917	0.287296
133	18960	0.971429	1.031572	114.574344	0.065041	0.041980	1239.717478	799.537976	130	128	0.909091	0.000000	0.698309	0.226028	0.730000	0.171153	0.812431	0.352584
134	19991	1.000000	1.037370	1.011548	0.074039	0.043505	1450.698286	894.484641	99	99	0.909091	0.000000	0.653648	0.254521	0.790833	0.176665	0.751111	0.172785
135	20990	1.000000	1.052911	1.016672	0.097179	0.053376	1765.850246	1051.379902	158	158	0.909091	0.000000	0.695747	0.243525	0.796263	0.148874	0.789683	0.117613
136	20675	0.942857	1.024680	258.521895	0.055923	0.038152	1041.334525	675.560992	86	83	0.909091	0.000000	0.662461	0.360339	0.571389	0.311964	0.561746	0.460210
137	20761	0.971429	1.025820	205.226455	0.058055	0.043689	1253.810031	941.193296	191	187	0.909091	0.000000	0.671239	0.289820	0.807627	0.183890	0.710159	0.291551
138	21015	0.942857	1.035502	632.204814	0.078545	0.052105	1558.782283	937.775670	129	123	0.909091	0.000000	0.685036	0.307229	0.819298	0.146215	0.838065	0.170356
139	17493	0.971429	1.040412	209.067336	0.087541	0.056563	1680.551128	1127.898868	88	85	0.818182	0.287480	0.657674	0.470158	0.534286	0.270092	0.496131	0.310604
140	18343	0.971429	1.043090	209.104413	0.085019	0.055061	1498.429053	985.073749	117	114	0.909091	0.000000	0.681381	0.212573	0.652937	0.175252	0.681825	0.228029
141	16221	0.942857	1.045438	429.893763	0.096606	0.058353	1821.557096	1129.991899	90	83	0.909091	0.000000	0.630388	0.385345	0.714881	0.198764	0.540278	0.395810
142	21082	0.942857	1.037507	428.371463	0.082247	0.061054	1550.599563	1125.458798	127	121	0.818182	0.287480	0.615207	0.267191	0.564125	0.292491	0.610286	0.378230
143	16078	0.971429	1.023586	206.030924	0.053701	0.039122	991.164108	729.241191	153	147	0.909091	0.000000	0.687736	0.336176	0.663234	0.183498	0.546396	0.268569
144	18191	0.971429	1.027960	204.915851	0.055212	0.034778	1130.619831	688.732574	140	132	0.909091	0.000000	0.557911	0.333237	0.680198	0.200405	0.452844	0.267939
145	19467	0.942857	1.034360	636.153225	0.063422	0.033795	1207.318578	658.778801	95	90	0.909091	0.000000	0.638560	0.274197	0.630238	0.210287	0.512202	0.223727
146	16431	0.971429	1.029787	107.577157	0.056797	0.033815	1101.734599	643.837228	128	125	0.909091	0.000000	0.581816	0.339519	0.729635	0.236989	0.636188	0.490713
147	21014	0.971429	1.044180	203.651140	0.092745	0.058714	1730.529966	1092.126763	124	118	0.909091	0.000000	0.662917	0.322875	0.622440	0.151107	0.506190	0.211042
148	21015	0.942857	1.040086	632.878374	0.090631	0.070026	1568.107116	1160.916311	105	101	0.909091	0.000000	0.753021	0.362419	0.738929	0.155796	0.681389	0.176286
149	21034	0.971429	1.055055	206.166802	0.114713	0.054901	1978.558306	946.181423	148	145	0.818182	0.287480	0.584231	0.414684	0.662698	0.286509	0.467154	0.344927
150	16676	0.942857	1.048755	634.778217	0.102487	0.074877	1831.958208	1353.100762	179	167	0.909091	0.000000	0.741690	0.237573	0.856944	0.118739	0.821429	0.150915
151	21026	1.000000	1.029531	1.006838	0.056446	0.032400	1018.918344	590.493658	186	186	0.909091	0.000000	0.633301	0.327583	0.837282	0.125597	0.694583	0.272373
152	17833	0.971429	1.028307	108.779597	0.064999	0.049325	1273.074564	965.681966	109	106	0.909091	0.000000	0.758759	0.233553	0.690655	0.196809	0.662401	0.248660
153	20993	0.942857	1.045985	446.975279	0.088557	0.057726	1926.686256	1187.071579	154	147	0.909091	0.000000	0.681856	0.272649	0.788333	0.120005	0.832083	0.156263
154	19842	1.000000	1.033832	1.013518	0.070244	0.039499	1562.495713	906.963743	108	108	0.727273	0.383306	0.570922	0.401360	0.524580	0.341206	0.555291	0.375973
155	14851	0.971429	1.026370	215.284860	0.057439	0.043038	1292.346103	983.927710	129	127	0.818182	0.287480	0.627507	0.334506	0.538115	0.284933	0.530833	0.331194
156	17893	0.942857	1.034076	306.141542	0.070664	0.047197	1243.957333	853.901213	106	101	0.909091	0.000000	0.695816	0.412936	0.739357	0.207189	0.699385	0.494941
157	21114	0.971429	1.028181	204.039451	0.062225	0.046471	1298.036643	912.185371	100	98	0.909091	0.000000	0.696532	0.233177	0.672587	0.252060	0.702321	0.188066
158	21059	0.971429	1.051291	206.827487	0.128000	0.076617	2343.762019	1484.797810	171	165	0.909091	0.000000	0.706721	0.232546	0.783562	0.164490	0.792082	0.172259
