Tasks:40	Robots:12
Iteration	timeToScheduling	scheduledPercentage	fitnessExpected	fitnessObtained	energyExpected	energyObtained	timeExpected	timeObtained	payloadExpected	payloadObtained	meanNormEnergyE	stdNormEnergyE	meanNormEnergyO	stdNormEnergyO	meanNormPayloadE	stdNormPayloadE	meanNormPayloadO	stdNormPayloadO
55	26443	0.925000	1.043336	1101.317788	0.094066	0.076752	2056.311103	1602.398734	126	121	0.833333	0.262432	0.689036	0.507144	0.601461	0.280170	0.637731	0.330582
56	26469	0.950000	1.040232	627.718365	0.084280	0.053581	1605.906266	976.293596	126	124	0.909091	0.000000	0.622473	0.421477	0.640322	0.263539	0.408829	0.290266
57	26046	0.975000	1.038187	204.365678	0.076458	0.046820	1479.103938	899.175396	173	171	0.833333	0.262432	0.611356	0.268507	0.595486	0.263951	0.624306	0.312518
58	26466	0.950000	1.058370	451.915932	0.113636	0.062937	2273.771264	1266.795449	175	167	0.909091	0.000000	0.583085	0.377410	0.710110	0.200623	0.559325	0.309646
59	26456	0.950000	1.037478	623.805834	0.073614	0.042543	1279.056607	750.188899	149	144	0.909091	0.000000	0.576468	0.396417	0.693717	0.194923	0.528881	0.266476
60	25835	0.975000	1.035689	113.686004	0.074816	0.051251	1535.923628	998.977076	121	116	0.833333	0.262432	0.647322	0.332685	0.569544	0.239312	0.471715	0.275747
61	26436	0.975000	1.042279	105.415525	0.092003	0.060626	1661.773179	1032.981060	141	138	0.909091	0.000000	0.690905	0.225117	0.696991	0.231002	0.605947	0.198907
62	25981	0.900000	1.057008	1580.523240	0.132967	0.087444	2387.148372	1653.599221	114	100	0.833333	0.262432	0.773112	0.376378	0.645271	0.282435	0.714861	0.542859
63	26585	0.975000	1.045720	206.608889	0.091674	0.052691	1705.546469	991.488596	179	175	0.833333	0.262432	0.602257	0.331118	0.720337	0.290930	0.607672	0.326193
64	26583	0.900000	1.025479	590.967909	0.065691	0.049401	1336.307968	998.159470	133	115	0.909091	0.000000	0.707031	0.202643	0.688046	0.259996	0.747718	0.499507
65	26531	0.950000	1.037270	622.316270	0.077140	0.054181	1667.775155	1161.401732	128	121	0.909091	0.000000	0.683382	0.226850	0.764947	0.189750	0.791085	0.201911
66	26590	0.950000	1.045730	422.190873	0.088275	0.050066	1624.587374	930.511906	123	116	0.909091	0.000000	0.535356	0.278201	0.690575	0.236361	0.617808	0.310211
67	23296	1.000000	1.038692	1.011100	0.078815	0.046820	1599.357684	951.370611	128	128	0.757576	0.353863	0.507015	0.322882	0.578836	0.296045	0.556151	0.300787
68	26506	0.975000	1.042378	106.208179	0.084418	0.039305	1627.770509	820.245691	120	119	0.833333	0.262432	0.515672	0.272930	0.667642	0.307388	0.530589	0.322321
69	26588	0.975000	1.040777	205.139303	0.082998	0.047742	1452.062854	833.997257	130	123	0.909091	0.000000	0.516030	0.283028	0.636023	0.220976	0.506225	0.256399
70	26588	0.925000	1.036590	999.815129	0.086330	0.054295	1393.281220	870.212009	140	135	0.909091	0.000000	0.625722	0.297690	0.674076	0.207653	0.622669	0.516599
71	26518	0.900000	1.033550	1810.790705	0.073295	0.056930	1562.921691	1206.889292	135	121	0.909091	0.000000	0.700671	0.188637	0.743924	0.203651	0.715691	0.232765
72	26518	0.975000	1.032150	115.063349	0.071181	0.040826	1307.885767	766.513027	110	109	0.909091	0.000000	0.599060	0.257604	0.688591	0.217344	0.619117	0.299005
73	24600	0.975000	1.046092	206.163004	0.110889	0.066895	2148.244491	1366.864774	149	147	0.757576	0.353863	0.554581	0.344216	0.658664	0.346076	0.659817	0.358990
74	26471	0.925000	1.045713	820.908271	0.098604	0.047459	1849.318838	879.694118	111	103	0.909091	0.000000	0.580158	0.369120	0.747685	0.183103	0.506448	0.379043
75	26577	0.950000	1.027493	235.726518	0.058234	0.041465	1249.524504	882.517092	115	104	0.757576	0.353863	0.582350	0.476513	0.579960	0.356264	0.520751	0.384172
76	26540	0.975000	1.041915	203.298498	0.081485	0.057979	1532.217715	1080.764343	159	156	0.909091	0.000000	0.632391	0.291460	0.771462	0.233883	0.639663	0.284631
77	26441	0.975000	1.032639	204.902535	0.072048	0.048325	1401.214267	946.311146	141	138	0.909091	0.000000	0.674160	0.172891	0.619830	0.181995	0.611690	0.183034
78	26593	0.950000	1.039572	440.739171	0.090616	0.062615	1951.337572	1322.662619	88	86	0.909091	0.000000	0.751133	0.460605	0.687087	0.299596	0.585317	0.332507
79	26388	0.975000	1.055824	111.925230	0.106305	0.057478	1881.211876	1056.746027	99	98	0.909091	0.000000	0.640361	0.311287	0.762847	0.196300	0.671751	0.423993
80	26570	0.950000	1.061892	449.128052	0.136400	0.100878	2614.232154	1804.125543	166	159	0.909091	0.000000	0.769723	0.331025	0.749306	0.184691	0.724610	0.221413
81	24827	0.950000	1.049992	441.455152	0.100564	0.065329	1798.571921	1149.315574	174	170	0.909091	0.000000	0.637705	0.294386	0.727467	0.212276	0.631975	0.287316
82	26605	0.950000	1.038761	272.590665	0.082782	0.050936	1561.261706	966.228016	144	136	0.909091	0.000000	0.668733	0.447034	0.714028	0.226275	0.662500	0.480264
83	26467	1.000000	1.034366	1.008317	0.076115	0.037442	1405.496934	712.146126	105	105	0.909091	0.000000	0.633437	0.280546	0.730977	0.232742	0.577951	0.292653
84	26444	0.925000	1.031304	1079.582041	0.066193	0.039521	1416.412029	830.824421	198	177	0.909091	0.000000	0.670721	0.321334	0.775678	0.207849	0.732345	0.471037
85	26538	0.950000	1.051114	613.606598	0.104753	0.072255	1986.033024	1361.340808	115	111	0.909091	0.000000	0.766573	0.368997	0.698168	0.206279	0.646759	0.239721
86	26465	0.950000	1.031017	431.458668	0.071548	0.051367	1356.276017	986.492495	143	140	0.909091	0.000000	0.652150	0.185914	0.725247	0.234787	0.698773	0.261444
87	26452	0.975000	1.042340	203.292547	0.083484	0.047040	1528.258747	886.334914	157	151	0.833333	0.262432	0.570249	0.360946	0.579993	0.254561	0.474234	0.311534
88	26507	0.975000	1.037034	203.343309	0.083823	0.050558	1663.353106	1053.614533	151	148	0.909091	0.000000	0.683531	0.252501	0.588710	0.187065	0.586161	0.267930
89	26483	0.975000	1.025311	110.313884	0.056893	0.039821	1179.666024	807.279218	115	111	0.909091	0.000000	0.665430	0.273590	0.665484	0.235391	0.649350	0.297395
90	26366	0.975000	1.043261	205.519483	0.080811	0.047548	1479.848290	854.618488	234	227	0.909091	0.000000	0.602407	0.342873	0.777560	0.164399	0.635149	0.334985
91	26581	0.900000	1.038182	1750.420004	0.080067	0.066135	1529.542658	1221.520129	116	107	0.909091	0.000000	0.791224	0.313892	0.692411	0.192328	0.698991	0.242915
92	26548	0.950000	1.033123	622.122339	0.070837	0.055457	1262.499790	999.066733	162	155	0.909091	0.000000	0.730896	0.274665	0.694187	0.180870	0.657632	0.280691
93	26544	0.950000	1.038807	613.071307	0.089108	0.067401	1972.601006	1434.598533	121	118	0.909091	0.000000	0.590319	0.425827	0.588247	0.243449	0.577596	0.325447
94	26565	0.950000	1.056485	421.864264	0.107063	0.052804	1757.615530	925.098724	125	123	0.909091	0.000000	0.594044	0.389221	0.554676	0.185799	0.452568	0.312788
95	26523	0.975000	1.036597	209.939543	0.072701	0.046094	1363.651671	851.674288	158	156	0.833333	0.262432	0.551909	0.310537	0.640476	0.262730	0.538112	0.332029
96	26464	0.975000	1.038667	204.683647	0.083271	0.039004	1526.348298	784.161629	152	150	0.909091	0.000000	0.601427	0.276687	0.766204	0.206294	0.678704	0.316138
97	21808	0.950000	1.044095	435.149777	0.088686	0.047678	1894.331692	1003.089764	205	198	0.909091	0.000000	0.614907	0.263936	0.804190	0.120305	0.798611	0.183155
98	26474	0.950000	1.045176	422.022456	0.094923	0.053857	1814.946189	1072.901110	124	120	0.833333	0.262432	0.620719	0.403543	0.673683	0.292878	0.570577	0.400178
99	26543	0.950000	1.043685	434.802129	0.090614	0.051995	1780.198281	1051.866794	129	126	0.909091	0.000000	0.544376	0.322462	0.693307	0.169787	0.511965	0.340304
100	26542	0.950000	1.034164	476.100784	0.087918	0.069153	1542.885451	1204.592172	110	107	0.833333	0.262432	0.655348	0.270144	0.577431	0.269826	0.674439	0.558532
101	24345	0.975000	1.024733	105.170888	0.050594	0.030012	1001.506384	604.628206	99	98	0.909091	0.000000	0.569830	0.300932	0.596429	0.206425	0.590377	0.522806
102	26499	0.975000	1.029529	204.035639	0.059683	0.038393	1260.586691	787.380931	100	98	0.909091	0.000000	0.623237	0.259519	0.690807	0.238187	0.643376	0.329422
103	24051	0.950000	1.034732	463.774997	0.068721	0.047666	1460.654337	981.554074	115	110	0.833333	0.262432	0.634271	0.336917	0.681829	0.285127	1.087996	1.580881
104	26446	0.925000	1.044333	1043.922044	0.094143	0.060443	1841.758911	1185.264986	142	136	0.909091	0.000000	0.711126	0.218728	0.637599	0.210229	0.678704	0.449284
105	26560	0.975000	1.035434	203.540852	0.077904	0.045642	1436.437644	859.568488	133	131	0.833333	0.262432	0.675856	0.349638	0.515536	0.241405	0.474405	0.243205
106	26557	0.975000	1.032767	203.750061	0.071046	0.052746	1512.168991	1145.527899	117	111	0.909091	0.000000	0.739382	0.228246	0.677646	0.226247	0.656250	0.241695
107	26555	0.950000	1.028673	455.709137	0.073109	0.054911	1300.696974	955.974355	180	170	0.909091	0.000000	0.630910	0.388556	0.737113	0.207448	0.589087	0.337550
108	26489	0.950000	1.051154	424.827643	0.100078	0.065132	1756.758256	1160.607637	146	138	0.909091	0.000000	0.715504	0.218605	0.709276	0.184497	0.747421	0.421651
109	23990	0.975000	1.054730	204.703004	0.113663	0.069524	2290.497462	1331.967884	152	147	0.909091	0.000000	0.670638	0.300711	0.629321	0.258072	0.529167	0.238002
110	26433	0.950000	1.051990	431.783407	0.113179	0.078399	2074.109734	1413.998475	113	108	0.909091	0.000000	0.603498	0.205459	0.583598	0.238936	0.568651	0.290486
111	26511	0.950000	1.025461	615.987530	0.057208	0.038987	1101.731865	745.229528	94	92	0.909091	0.000000	0.638484	0.177810	0.666865	0.276691	0.686905	0.196295
112	25824	0.950000	1.028482	244.290452	0.060242	0.038177	1196.561973	711.975924	142	134	0.909091	0.000000	0.574773	0.403476	0.709965	0.196295	0.532176	0.301245
113	26497	0.975000	1.034089	203.572572	0.076886	0.047035	1416.560902	889.043030	130	127	0.909091	0.000000	0.613535	0.285351	0.557970	0.256690	0.497321	0.297519
114	25660	0.950000	1.035481	229.146291	0.078156	0.036721	1457.994520	726.884103	116	113	0.833333	0.262432	0.524804	0.332820	0.655277	0.275755	0.573490	0.388841
115	26453	0.950000	1.031978	455.317190	0.068911	0.053075	1245.481057	978.907262	115	108	0.833333	0.262432	0.671578	0.288450	0.629051	0.299417	0.664220	0.415643
116	26532	0.950000	1.041904	462.493132	0.093129	0.060221	1911.800088	1224.210443	132	127	0.909091	0.000000	0.642704	0.210340	0.669459	0.229681	0.694114	0.232295
117	26403	1.000000	1.031121	1.013110	0.065875	0.045261	1273.985197	845.716517	171	171	0.909091	0.000000	0.731853	0.253442	0.724118	0.178861	0.713394	0.192696
118	26423	1.000000	1.038591	1.009715	0.075581	0.037300	1453.596580	751.535448	106	106	0.833333	0.262432	0.565876	0.338540	0.558743	0.263689	0.487798	0.306398
119	26518	0.950000	1.049158	494.665766	0.110384	0.071207	2384.955109	1489.609856	131	120	0.909091	0.000000	0.771163	0.415100	0.645668	0.201283	0.590496	0.234011
120	26412	1.000000	1.038122	1.012063	0.077823	0.049736	1393.888477	909.600420	194	194	0.833333	0.262432	0.632916	0.319313	0.657496	0.269368	0.613310	0.237395
121	26426	0.875000	1.049747	3261.395049	0.101918	0.080928	1867.081979	1437.499636	165	148	0.909091	0.000000	0.722521	0.665996	0.751863	0.135851	0.623997	0.340247
122	26428	0.950000	1.026815	626.215035	0.057026	0.041070	1114.876320	781.574780	161	155	0.909091	0.000000	0.698542	0.337183	0.729233	0.230282	0.603803	0.270823
123	26598	0.925000	1.037664	1262.034644	0.081452	0.065416	1750.764686	1424.780017	173	158	0.757576	0.353863	0.605103	0.346212	0.571156	0.317143	0.589856	0.335607
124	26479	0.950000	1.028405	424.866091	0.068223	0.052684	1282.642897	1008.273684	109	102	0.833333	0.262432	0.700728	0.314794	0.632870	0.294701	0.657562	0.372642
125	26521	0.950000	1.032101	458.098977	0.068557	0.035499	1378.196988	655.940503	173	163	0.833333	0.262432	0.549201	0.417362	0.765356	0.263594	0.529977	0.402577
126	22739	0.950000	1.029428	641.225768	0.064083	0.044169	1186.501940	813.573622	150	148	0.909091	0.000000	0.610271	0.291188	0.681349	0.207166	0.565694	0.257845
127	26421	0.950000	1.045684	473.724337	0.102080	0.067750	1911.641254	1269.970769	164	159	0.909091	0.000000	0.619762	0.372975	0.757429	0.170569	0.619703	0.371268
128	21327	0.975000	1.031108	204.710714	0.073321	0.051708	1505.846186	1036.941314	151	144	0.833333	0.262432	0.588991	0.345182	0.650645	0.334006	0.510549	0.304367
129	26305	0.950000	1.038861	614.973028	0.080673	0.060296	1551.961571	1114.775393	102	91	0.833333	0.262432	0.605913	0.360417	0.582622	0.318128	0.550661	0.356315
130	26529	0.925000	1.040828	735.358023	0.092601	0.064801	1629.162884	1080.582375	123	113	0.909091	0.000000	0.672559	0.266581	0.754762	0.216232	0.793378	0.604177
131	26490	0.975000	1.043146	208.082784	0.088244	0.061079	1625.488259	1156.965122	102	101	0.909091	0.000000	0.734216	0.243644	0.752083	0.244462	0.741948	0.235416
132	26525	0.975000	1.055848	106.006847	0.122612	0.085724	2333.551793	1545.035456	125	124	0.909091	0.000000	0.763820	0.218117	0.586257	0.276572	0.662715	0.482601
133	26575	0.950000	1.046831	499.435786	0.104090	0.069154	1920.482378	1240.365117	106	100	0.909091	0.000000	0.649774	0.317763	0.652400	0.233174	0.543524	0.368368
134	26479	0.975000	1.041075	106.190673	0.089962	0.055940	1673.294155	1063.388139	161	154	0.909091	0.000000	0.698195	0.325822	0.741468	0.166944	0.773582	0.244216
135	26490	0.925000	1.047128	928.929787	0.095173	0.056232	2011.515681	1085.056427	155	139	0.909091	0.000000	0.649360	0.361756	0.690675	0.181545	0.513752	0.332152
136	26543	0.950000	1.032773	615.976210	0.070261	0.043722	1370.716698	862.447799	94	90	0.909091	0.000000	0.598110	0.263060	0.596114	0.236969	0.531035	0.288090
137	23430	0.950000	1.034048	453.006670	0.075546	0.049357	1442.513943	946.257952	68	65	0.909091	0.000000	0.583779	0.418381	0.661111	0.233814	0.511806	0.439560
138	26515	0.975000	1.048682	203.627646	0.104559	0.068212	1982.895817	1337.561444	126	124	0.833333	0.262432	0.602015	0.301441	0.607457	0.239987	0.584144	0.237734
139	26374	0.925000	1.069225	1239.433630	0.135740	0.081725	2878.926034	1648.127956	104	88	0.909091	0.000000	0.698336	0.368678	0.566964	0.274034	0.430635	0.220198
140	26561	0.925000	1.047613	463.739711	0.097499	0.062698	1914.019730	1171.706200	165	150	0.909091	0.000000	0.704330	0.360484	0.756539	0.216107	0.827508	0.646035
141	26518	0.950000	1.051206	628.575610	0.102035	0.060679	1902.926704	1073.011533	122	110	0.909091	0.000000	0.648542	0.368892	0.625000	0.219795	0.538077	0.322365
142	26444	1.000000	1.024319	1.008447	0.050067	0.031310	1015.891333	670.057537	149	149	0.909091	0.000000	0.642660	0.336251	0.593588	0.240935	0.441479	0.247477
143	26557	0.950000	1.042089	639.548850	0.089702	0.056750	1790.425013	1110.618164	104	98	0.909091	0.000000	0.703452	0.256504	0.633102	0.263891	0.640509	0.176870
144	26431	0.950000	1.042687	621.884438	0.092469	0.066454	1761.061815	1289.083812	164	150	0.909091	0.000000	0.678467	0.243928	0.649272	0.155860	0.614192	0.190888
145	26505	0.975000	1.034863	204.095837	0.072831	0.043850	1511.686163	846.274831	97	95	0.909091	0.000000	0.600700	0.356972	0.679514	0.193773	0.492361	0.279372
146	25807	0.950000	1.045771	452.405898	0.092405	0.055447	1683.211879	1045.384856	156	147	0.833333	0.262432	0.670224	0.364893	0.630787	0.265754	0.626224	0.284756
147	26473	0.975000	1.040516	203.479889	0.087326	0.048069	1771.110519	937.350853	138	136	0.833333	0.262432	0.589985	0.383514	0.663867	0.301343	0.447266	0.319982
148	26575	0.975000	1.039998	106.593299	0.082204	0.047147	1612.432566	937.616509	112	110	0.833333	0.262432	0.521098	0.304184	0.568915	0.287457	0.476455	0.281769
149	26586	0.925000	1.037050	1054.996685	0.070056	0.039917	1404.700128	830.181020	146	134	0.909091	0.000000	0.520512	0.459263	0.634116	0.273282	0.438667	0.407350
150	26407	0.975000	1.046645	110.048655	0.093924	0.062375	1621.607267	1056.339306	166	164	0.909091	0.000000	0.710745	0.215594	0.714762	0.221107	0.726753	0.410071
151	26473	1.000000	1.034578	1.008387	0.074501	0.043134	1487.898844	857.554761	213	213	0.909091	0.000000	0.570904	0.268374	0.811684	0.129199	0.719665	0.280927
152	26481	0.975000	1.048646	203.420613	0.105845	0.078239	1911.070182	1374.607475	144	142	0.909091	0.000000	0.710114	0.367681	0.618871	0.221004	0.493719	0.280423
153	26582	0.950000	1.036750	428.087816	0.078327	0.052521	1451.752479	977.814525	96	92	0.833333	0.262432	0.623720	0.242890	0.645370	0.295881	0.710671	0.344469
154	26158	0.950000	1.029388	618.789946	0.061312	0.045982	1201.730046	888.972568	156	151	0.909091	0.000000	0.601788	0.330637	0.691501	0.179172	0.571991	0.337120
155	26463	0.975000	1.044317	108.930547	0.095358	0.055550	1772.225754	1034.517922	161	160	0.833333	0.262432	0.619900	0.303715	0.666402	0.294659	0.813389	0.883214
156	26295	0.975000	1.057531	107.545772	0.109556	0.050363	2166.002340	1076.846776	161	155	0.909091	0.000000	0.590816	0.422654	0.663938	0.167002	0.577745	0.244860
157	26444	0.950000	1.032423	435.637776	0.069327	0.042555	1487.244929	896.144223	126	119	0.833333	0.262432	0.596243	0.437899	0.564552	0.226971	0.524752	0.361781
158	26567	0.975000	1.035175	209.490060	0.072818	0.047124	1227.139169	808.158334	83	82	0.909091	0.000000	0.631465	0.275863	0.543502	0.200337	0.524306	0.261775
