Tasks:25	Robots:7
Iteration	timeToScheduling	scheduledPercentage	fitnessExpected	fitnessObtained	energyExpected	energyObtained	timeExpected	timeObtained	payloadExpected	payloadObtained	meanNormEnergyE	stdNormEnergyE	meanNormEnergyO	stdNormEnergyO	meanNormPayloadE	stdNormPayloadE	meanNormPayloadO	stdNormPayloadO
56	9694	0.960000	1.023709	205.029724	0.053525	0.037499	1046.725850	699.873199	67	63	0.909091	0.000000	0.659962	0.382984	0.611054	0.184095	0.429524	0.260918
57	10370	0.920000	1.024989	619.089853	0.060143	0.045526	1011.163268	760.256440	76	68	0.909091	0.000000	0.685912	0.198113	0.612103	0.242971	0.591270	0.198025
58	7753	0.960000	1.021354	213.236361	0.042086	0.029684	806.079043	582.575442	75	73	0.779221	0.343604	0.582409	0.304908	0.704762	0.348902	0.677976	0.352330
59	10562	1.000000	1.018954	1.008077	0.043415	0.026535	884.267300	549.083537	50	50	0.909091	0.000000	0.731519	0.335398	0.600000	0.217040	0.451701	0.300430
60	7306	0.920000	1.030883	458.038927	0.054071	0.031105	1241.159392	721.755685	94	85	0.909091	0.000000	0.629874	0.275799	0.650595	0.248908	0.712472	0.357817
61	11077	0.960000	1.033555	206.316352	0.068715	0.047807	1294.074985	887.521327	47	45	0.779221	0.343604	0.627958	0.320166	0.521814	0.302700	0.515578	0.316855
62	11070	0.960000	1.015704	208.786637	0.037993	0.029522	730.185504	573.476790	153	147	0.909091	0.000000	0.662428	0.208308	0.863095	0.122904	0.849738	0.120091
63	7224	0.960000	1.025846	213.028410	0.049886	0.034977	988.951359	636.859053	57	52	0.909091	0.000000	0.556347	0.494696	0.788095	0.222510	0.530952	0.420585
64	11098	0.920000	1.019321	661.650189	0.045133	0.042263	887.905512	840.347654	78	72	0.779221	0.343604	0.684624	0.355735	0.613095	0.326229	0.598980	0.314676
65	6950	0.960000	1.018070	111.820300	0.038305	0.025983	891.467436	581.473194	120	116	0.909091	0.000000	0.746777	0.346700	0.901693	0.179607	0.932086	0.211575
66	7584	0.920000	1.020242	337.601272	0.041752	0.030010	834.516217	590.826654	62	49	0.909091	0.000000	0.692539	0.200591	0.744048	0.196067	0.698214	0.307072
67	11088	0.920000	1.025792	627.119580	0.055130	0.029281	1114.911529	647.842261	77	74	0.909091	0.000000	0.743597	0.345854	0.693333	0.260805	0.434286	0.231274
68	8086	1.000000	1.028921	1.008246	0.065007	0.040245	1180.148929	696.751806	87	87	0.779221	0.343604	0.560743	0.348721	0.626984	0.317063	0.532937	0.303454
69	11084	0.920000	1.044458	489.297681	0.099468	0.067697	2043.019487	1382.219353	170	158	0.909091	0.000000	0.641137	0.163700	0.940060	0.083567	0.946440	0.091077
70	7374	0.960000	1.027077	107.743883	0.056499	0.040367	1109.870047	737.843336	62	60	0.779221	0.343604	0.558202	0.462980	0.557891	0.311855	0.490726	0.401029
71	7641	1.000000	1.019686	1.007856	0.042441	0.028341	861.921950	578.423482	103	103	0.909091	0.000000	0.695157	0.291853	0.691327	0.245901	0.631812	0.315606
72	9156	1.000000	1.027453	1.011147	0.062872	0.038505	1146.986952	738.725461	53	53	0.779221	0.343604	0.637819	0.365495	0.700397	0.373011	0.684226	0.368720
73	8774	1.000000	1.030628	1.011338	0.060841	0.038801	984.065692	621.099515	123	123	0.909091	0.000000	0.663147	0.240813	0.708849	0.150355	0.706865	0.188774
74	11061	0.960000	1.028245	110.041408	0.059571	0.040110	1038.536129	697.576229	166	160	0.909091	0.000000	0.731175	0.251830	0.894983	0.097607	0.910828	0.114066
75	11086	0.960000	1.019142	105.599774	0.045367	0.036922	808.263234	666.522426	90	87	0.909091	0.000000	0.782606	0.137902	0.700556	0.170010	0.767857	0.297814
76	7603	0.960000	1.035062	106.954599	0.073815	0.048297	1268.384877	850.492361	70	69	0.909091	0.000000	0.687794	0.236669	0.729195	0.164331	0.696599	0.262117
77	7934	0.960000	1.019216	206.218298	0.045675	0.033757	810.772236	606.883029	97	92	0.909091	0.000000	0.722692	0.147509	0.666429	0.213642	0.630992	0.233860
78	7670	0.960000	1.024218	110.187694	0.055339	0.032121	1004.815542	612.011121	46	45	0.909091	0.000000	0.662337	0.274500	0.828571	0.217246	0.794048	0.351936
79	11073	0.920000	1.033505	493.924789	0.061441	0.033863	1362.633382	755.662620	91	84	0.909091	0.000000	0.665061	0.374687	0.667857	0.164678	1.104762	1.520462
80	8360	0.960000	1.033833	206.052883	0.071360	0.035936	1306.225220	691.070029	101	96	0.909091	0.000000	0.743134	0.260248	0.666709	0.280053	0.653486	0.296560
81	11072	0.960000	1.018592	114.313352	0.048628	0.030077	919.830315	537.161071	99	93	0.909091	0.000000	0.633706	0.478290	0.768163	0.161195	0.454195	0.350874
82	7449	0.920000	1.024103	256.390788	0.049452	0.028625	998.279574	557.504011	76	66	0.909091	0.000000	0.755167	0.483325	0.648214	0.246452	0.775595	0.806994
83	7790	1.000000	1.013474	1.004917	0.028981	0.018963	635.566655	453.631697	80	80	0.909091	0.000000	0.664126	0.301223	0.687302	0.240150	0.504563	0.255961
84	7244	0.920000	1.029288	501.292506	0.065835	0.042250	1323.123206	836.630199	66	62	0.909091	0.000000	0.794143	0.428971	0.772222	0.240691	0.588322	0.335965
85	9049	1.000000	1.018321	1.006971	0.040978	0.026964	770.994837	526.645957	117	117	0.909091	0.000000	0.622303	0.288037	0.762292	0.175204	0.635847	0.321385
86	11063	0.960000	1.032789	104.193480	0.066579	0.035334	1176.929829	678.458811	129	128	0.779221	0.343604	0.623592	0.431649	0.573186	0.312454	0.541905	0.513661
87	9202	0.960000	1.016621	116.328597	0.036998	0.027115	784.199970	581.164943	87	78	0.779221	0.343604	0.629746	0.308328	0.541723	0.298009	0.573980	0.314809
88	7786	0.920000	1.018493	285.019156	0.049230	0.029959	1089.034342	630.224913	90	80	0.909091	0.000000	0.691970	0.337269	0.822676	0.136513	0.896882	0.245769
89	11084	0.960000	1.030109	205.900827	0.060113	0.040021	1103.761339	733.047754	52	51	0.909091	0.000000	0.684105	0.222247	0.785714	0.267953	0.769048	0.307684
90	7420	0.960000	1.022005	217.082049	0.042139	0.025330	752.167534	459.027950	71	68	0.909091	0.000000	0.609912	0.321528	0.690212	0.249401	0.539484	0.326839
91	7829	0.920000	1.024140	523.020361	0.055306	0.041974	1038.528386	745.781691	72	68	0.909091	0.000000	0.882296	0.522514	0.855329	0.168143	0.901134	0.369522
92	10012	0.960000	1.025977	205.825509	0.055164	0.040101	885.696267	641.624197	53	51	0.909091	0.000000	0.689267	0.128572	0.665760	0.169295	0.664172	0.199414
93	11066	0.960000	1.023121	110.081981	0.049024	0.029990	955.158517	576.695416	94	91	0.909091	0.000000	0.708543	0.225440	0.723583	0.234943	0.727834	0.248101
94	7365	0.960000	1.013523	107.851126	0.029880	0.022566	605.343066	438.179031	92	90	0.909091	0.000000	0.719263	0.175781	0.704263	0.268400	0.754951	0.432297
95	8480	0.960000	1.020873	205.166024	0.039227	0.027670	795.456863	570.247346	64	63	0.779221	0.343604	0.598108	0.329320	0.561111	0.296846	0.415646	0.242713
96	7089	0.920000	1.025499	268.779618	0.058382	0.038700	1031.899919	672.562366	64	61	0.779221	0.343604	0.529430	0.290562	0.527126	0.315469	0.629630	0.347931
97	8180	0.920000	1.014793	457.943739	0.034178	0.027597	660.811710	519.608218	110	101	0.909091	0.000000	0.766565	0.234120	0.741168	0.200630	0.795125	0.235815
98	7011	0.960000	1.015471	204.812773	0.032814	0.021758	767.874723	506.434961	72	71	0.909091	0.000000	0.583275	0.220654	0.523163	0.214856	0.546088	0.315801
99	7543	0.960000	1.019626	211.634116	0.040789	0.031670	860.557987	652.507724	87	86	0.909091	0.000000	0.727564	0.181061	0.795238	0.189824	0.768027	0.162061
100	9356	0.920000	1.023381	342.532777	0.052053	0.032629	1043.627812	620.521755	42	38	0.909091	0.000000	0.669375	0.357690	0.702778	0.315532	0.585218	0.467239
101	8109	0.920000	1.024162	287.552332	0.055984	0.041725	1208.395151	920.243571	79	73	0.779221	0.343604	0.622032	0.319409	0.578005	0.297544	0.575737	0.360414
102	11061	0.960000	1.032107	108.218747	0.063959	0.040758	1196.132317	725.810983	58	57	0.779221	0.343604	0.543679	0.335603	0.528118	0.297388	0.584184	0.409266
103	10349	0.960000	1.018616	205.898216	0.036659	0.027265	675.142060	509.852701	52	48	0.909091	0.000000	0.665711	0.191530	0.647619	0.260418	0.633730	0.291338
104	11058	1.000000	1.033046	1.008819	0.063419	0.036385	1201.362953	699.359274	113	113	0.909091	0.000000	0.598101	0.246717	0.658611	0.242539	0.576644	0.257061
105	7141	0.960000	1.024457	210.426216	0.046828	0.027015	850.457104	480.273199	74	73	0.909091	0.000000	0.624744	0.317714	0.627976	0.210638	0.457143	0.256838
106	9699	0.920000	1.019787	292.606052	0.045968	0.033529	827.042849	630.425507	118	109	0.909091	0.000000	0.639766	0.356297	0.870536	0.139994	0.812500	0.581719
107	7593	0.960000	1.026638	118.736768	0.053298	0.033439	968.348340	613.891874	102	99	0.909091	0.000000	0.668825	0.210915	0.844841	0.155906	0.860913	0.281071
108	11062	0.960000	1.013114	111.916326	0.029020	0.022544	571.846531	436.301115	79	77	0.909091	0.000000	0.700366	0.097885	0.645238	0.189315	0.623016	0.178483
109	11058	0.960000	1.028642	215.940113	0.053441	0.023363	1032.503925	462.745828	92	86	0.909091	0.000000	0.515479	0.360839	0.785714	0.177281	0.461565	0.355638
110	7072	0.960000	1.015651	205.164723	0.033630	0.023980	703.068644	492.122261	64	63	0.779221	0.343604	0.659252	0.453104	0.473016	0.259856	0.492857	0.307598
111	11091	0.920000	1.031511	530.673123	0.066248	0.044278	1484.098044	967.675026	53	50	0.909091	0.000000	0.595458	0.351881	0.605952	0.299993	0.611735	0.364185
112	7392	0.960000	1.030325	207.507079	0.059465	0.036835	1052.093978	668.675421	150	145	0.909091	0.000000	0.685251	0.218110	0.765079	0.126877	0.770701	0.120295
113	11050	0.960000	1.013204	110.852795	0.035573	0.027395	728.160953	557.473320	131	127	0.909091	0.000000	0.740114	0.158796	0.837302	0.156658	0.817593	0.178809
114	11081	0.920000	1.033017	455.922676	0.076714	0.053954	1613.399377	1037.795901	81	77	0.909091	0.000000	0.729306	0.424849	0.713265	0.229421	0.625510	0.468781
115	11087	0.960000	1.020683	204.535279	0.047661	0.037415	934.674103	760.332480	80	78	0.779221	0.343604	0.687968	0.435836	0.617063	0.304064	0.556236	0.314450
116	7688	0.960000	1.022824	211.545482	0.049421	0.037177	985.526862	713.722921	110	107	0.909091	0.000000	0.748721	0.190728	0.852494	0.112402	0.841865	0.120504
117	11071	1.000000	1.020352	1.010436	0.047037	0.036302	902.105200	708.732173	104	104	0.909091	0.000000	0.761186	0.181143	0.736054	0.162393	0.770862	0.137447
118	10902	1.000000	1.027075	1.004839	0.055187	0.027559	1042.260865	542.853719	69	69	0.779221	0.343604	0.431863	0.305075	0.529592	0.380500	0.385289	0.359807
119	7241	0.960000	1.018362	209.217675	0.035884	0.018443	686.641923	349.167277	57	56	0.909091	0.000000	0.577878	0.318254	0.703175	0.248904	0.477012	0.262382
120	7985	0.960000	1.033749	129.972241	0.074592	0.051073	1459.103176	969.892014	75	70	0.909091	0.000000	0.733151	0.207653	0.659524	0.186800	0.668783	0.280033
121	7128	0.960000	1.016787	108.862277	0.036002	0.022782	695.265542	391.034838	135	126	0.779221	0.343604	0.458324	0.439414	0.687897	0.331406	0.420295	0.407431
122	7791	0.880000	1.015508	1164.482635	0.036572	0.029098	679.245220	548.843310	133	115	0.909091	0.000000	0.734269	0.268459	0.806519	0.152036	0.827211	0.165705
123	10862	0.880000	1.029614	1309.617117	0.063752	0.047500	1189.178654	893.143797	123	104	0.909091	0.000000	0.672038	0.218513	0.749887	0.194354	0.729739	0.175996
124	7855	0.920000	1.019099	474.966241	0.041051	0.033288	733.015041	592.977427	99	93	0.909091	0.000000	0.727768	0.157020	0.899433	0.110843	0.856463	0.245356
125	7248	0.920000	1.018682	534.229343	0.039120	0.022198	901.651098	514.746911	82	79	0.909091	0.000000	0.700170	0.289933	0.781032	0.204884	0.817659	0.254101
126	7921	0.960000	1.017769	205.826856	0.038462	0.032157	790.445402	647.239063	107	100	0.909091	0.000000	0.769030	0.172206	0.723469	0.182519	0.703129	0.212624
127	6870	0.960000	1.020785	208.927643	0.042409	0.031056	826.185415	579.641864	150	146	0.909091	0.000000	0.589962	0.310912	0.734987	0.151029	0.606330	0.290666
128	7551	0.960000	1.020637	114.926621	0.047017	0.031779	804.244942	571.993177	143	135	0.779221	0.343604	0.628696	0.399757	0.638095	0.311977	0.682464	0.325921
129	11084	0.960000	1.015530	109.477957	0.030510	0.021808	559.160271	401.881878	75	72	0.909091	0.000000	0.691827	0.188183	0.775595	0.248473	0.704762	0.280660
130	9554	0.840000	1.024059	2205.489620	0.050609	0.048872	911.013815	872.027427	54	50	0.909091	0.000000	0.788671	0.696981	0.579932	0.294905	0.599915	0.312239
131	11082	0.920000	1.012263	450.697437	0.031364	0.029957	682.304259	673.417397	89	80	0.909091	0.000000	0.837538	0.259036	0.600794	0.225016	0.650000	0.418564
132	9007	0.920000	1.023624	464.985052	0.050546	0.035306	932.175321	697.671586	113	105	0.909091	0.000000	0.712968	0.305087	0.752595	0.195992	0.637415	0.206424
133	11096	0.920000	1.017634	295.649619	0.035812	0.024315	751.754730	513.768268	57	54	0.909091	0.000000	0.577948	0.225604	0.635856	0.275327	0.708277	0.401215
134	7634	1.000000	1.019283	1.008081	0.038782	0.025300	826.055551	530.339705	192	192	0.909091	0.000000	0.615795	0.315921	0.919388	0.050646	0.787103	0.349922
135	10783	1.000000	1.024027	1.006010	0.048782	0.025565	896.017684	506.825929	76	76	0.909091	0.000000	0.589526	0.296024	0.725850	0.265240	0.670748	0.338159
136	7716	0.960000	1.021845	108.485763	0.046974	0.031109	1005.400881	632.471812	113	111	0.909091	0.000000	0.643167	0.179709	0.842857	0.144612	0.866122	0.312444
137	11089	0.920000	1.027020	284.733533	0.057760	0.036770	1107.711806	730.710858	72	67	0.909091	0.000000	0.715180	0.212245	0.683095	0.222674	0.754603	0.417978
138	9336	0.920000	1.016710	474.488497	0.035733	0.022740	701.560841	453.550294	87	83	0.779221	0.343604	0.517852	0.266660	0.549048	0.326069	0.573810	0.370556
139	11021	1.000000	1.013289	1.005778	0.028055	0.019500	603.358269	425.066057	110	110	0.779221	0.343604	0.559052	0.299458	0.518254	0.285859	0.425728	0.216764
140	11093	0.920000	1.023733	278.923892	0.051505	0.035040	822.262021	540.447709	115	107	0.909091	0.000000	0.726059	0.418072	0.870748	0.121543	0.881746	0.217276
141	7318	0.960000	1.030825	208.129277	0.064182	0.040400	1176.811291	786.307985	101	98	0.909091	0.000000	0.618535	0.460605	0.776417	0.207937	0.519558	0.369429
142	7383	1.000000	1.026562	1.006047	0.053705	0.032300	1167.295287	718.928987	90	90	0.909091	0.000000	0.565342	0.154442	0.709448	0.218420	0.690174	0.220874
143	6889	0.920000	1.030472	638.476821	0.070258	0.053653	1145.483556	837.158686	125	114	0.909091	0.000000	0.610562	0.520145	0.763294	0.172755	0.478505	0.357609
144	6833	0.960000	1.021045	208.374617	0.040063	0.028453	783.800217	560.398408	130	124	0.909091	0.000000	0.696615	0.268264	0.915079	0.124916	0.883862	0.124248
145	8492	0.960000	1.044707	207.333065	0.089119	0.052995	1615.937546	1008.766323	77	70	0.779221	0.343604	0.624271	0.360237	0.666667	0.349901	0.545635	0.317702
146	8198	0.920000	1.027488	462.608008	0.050847	0.029463	1055.728969	619.070723	117	110	0.909091	0.000000	0.591828	0.424757	0.721905	0.176665	0.641905	0.454683
147	11082	0.920000	1.024711	644.005511	0.052814	0.046414	1171.521045	980.059439	109	103	0.909091	0.000000	0.864362	0.680109	0.757653	0.231824	0.602551	0.321335
148	11077	0.920000	1.025372	626.499063	0.056315	0.038172	1063.625162	744.527042	79	69	0.909091	0.000000	0.649539	0.325186	0.669312	0.244853	0.662698	0.306223
149	7071	0.920000	1.011840	339.994957	0.026021	0.019456	501.151003	374.227698	111	98	0.909091	0.000000	0.642199	0.324604	0.755952	0.240885	0.840476	0.904355
150	6887	0.960000	1.030769	108.624956	0.060500	0.027154	996.586866	487.451897	111	108	0.909091	0.000000	0.568882	0.361159	0.844260	0.132866	0.704677	0.408031
151	7347	0.960000	1.016219	204.442178	0.034428	0.025457	739.626208	577.468350	83	82	0.779221	0.343604	0.658984	0.404414	0.590476	0.338379	0.610119	0.317432
152	6947	1.000000	1.030516	1.011155	0.062105	0.041429	1217.585130	818.180265	106	106	0.909091	0.000000	0.714738	0.210451	0.687925	0.163253	0.680754	0.188040
153	8096	0.880000	1.027883	1159.868548	0.060201	0.028109	1245.557819	591.534155	84	77	0.909091	0.000000	0.614686	0.359301	0.736546	0.233028	0.590958	0.383960
154	6962	0.960000	1.017242	115.548073	0.034703	0.023122	655.079546	459.527678	122	119	0.909091	0.000000	0.729765	0.289357	0.771429	0.146931	0.752381	0.169812
155	9891	0.960000	1.025777	212.317809	0.062269	0.040280	1179.494976	761.953145	102	96	0.909091	0.000000	0.721843	0.281266	0.635582	0.229602	0.580754	0.274251
156	7225	0.960000	1.025404	106.777417	0.050511	0.024195	1066.915479	493.204564	72	69	0.909091	0.000000	0.639577	0.376686	0.592328	0.320858	0.558730	0.466874
157	10226	0.920000	1.029951	481.873821	0.060169	0.042701	1181.159011	820.421198	126	114	0.779221	0.343604	0.590124	0.309488	0.689881	0.342106	0.658433	0.360503
158	11086	0.960000	1.019002	108.925467	0.039631	0.029198	791.038888	574.547114	107	105	0.909091	0.000000	0.691114	0.236348	0.812528	0.183774	0.858050	0.252992
159	8190	0.920000	1.016981	506.817567	0.041905	0.029708	948.652079	707.486044	63	60	0.779221	0.343604	0.666603	0.373881	0.598545	0.321870	0.571693	0.312191
160	11080	0.960000	1.015506	110.078682	0.033500	0.024614	609.093772	449.310467	94	86	0.909091	0.000000	0.744496	0.227310	0.650699	0.271088	0.687713	0.295515
