Tasks:30	Robots:9
Iteration	timeToScheduling	scheduledPercentage	fitnessExpected	fitnessObtained	energyExpected	energyObtained	timeExpected	timeObtained	payloadExpected	payloadObtained	meanNormEnergyE	stdNormEnergyE	meanNormEnergyO	stdNormEnergyO	meanNormPayloadE	stdNormPayloadE	meanNormPayloadO	stdNormPayloadO
90	15645	0.966667	1.033524	114.135964	0.065747	0.036261	1154.378617	687.176640	134	132	0.909091	0.000000	0.642658	0.371839	0.729674	0.215968	0.649118	0.379546
91	15594	0.966667	1.031408	204.632983	0.064078	0.039892	1075.818332	654.418418	77	75	0.909091	0.000000	0.622330	0.330313	0.563198	0.199325	0.464264	0.278482
92	15601	0.966667	1.051753	105.762556	0.112609	0.060104	2032.424885	1082.129386	87	86	0.909091	0.000000	0.714199	0.418953	0.645564	0.260749	0.543585	0.376300
93	15375	0.966667	1.029026	204.279126	0.060886	0.033850	1317.813253	766.994161	89	85	0.909091	0.000000	0.527329	0.329087	0.535935	0.235677	0.419577	0.349624
94	13598	0.966667	1.023327	112.653225	0.048947	0.031741	1063.915760	674.409205	112	111	0.808081	0.303030	0.587750	0.307646	0.569665	0.280234	0.803562	1.037215
95	15634	0.933333	1.015719	619.458723	0.034858	0.027631	675.651761	531.795982	112	102	0.808081	0.303030	0.610165	0.403464	0.667434	0.303871	0.457831	0.321103
96	15631	0.900000	1.036855	1276.680896	0.074851	0.051520	1703.274313	1180.147811	122	111	0.808081	0.303030	0.601979	0.322425	0.627425	0.281336	0.655097	0.295728
97	11159	0.933333	1.021279	625.919167	0.042740	0.029450	1042.061493	721.971463	81	79	0.909091	0.000000	0.702872	0.243962	0.619753	0.258902	0.640432	0.245763
98	15413	0.966667	1.031748	210.805554	0.064698	0.046379	1090.288466	781.296498	95	91	0.808081	0.303030	0.644509	0.314361	0.615509	0.315099	0.610005	0.323175
99	15675	0.933333	1.030084	263.006413	0.060346	0.040243	1007.678742	687.510782	139	131	0.808081	0.303030	0.614980	0.322461	0.662302	0.260401	0.720370	0.316073
100	11644	0.966667	1.021998	208.360180	0.051747	0.034199	994.468090	674.502050	163	157	0.909091	0.000000	0.651926	0.290769	0.814550	0.156024	0.688801	0.298773
101	15618	0.933333	1.034202	498.025220	0.074991	0.029659	1373.845265	583.193350	127	119	0.909091	0.000000	0.598130	0.296266	0.751301	0.182640	0.688580	0.298700
102	15592	0.933333	1.027865	647.865295	0.053543	0.036074	1060.076085	661.122490	129	122	0.909091	0.000000	0.626060	0.448024	0.697090	0.204475	0.661481	0.322052
103	13087	1.000000	1.033138	1.008799	0.063040	0.032968	1127.397054	627.200676	74	74	0.808081	0.303030	0.565710	0.378144	0.615256	0.335013	0.457540	0.358344
104	14178	0.966667	1.026406	106.975258	0.056900	0.035253	1327.874902	795.960141	105	102	0.808081	0.303030	0.601033	0.322445	0.616182	0.303742	0.590195	0.359530
105	15024	1.000000	1.026006	1.010580	0.055390	0.038446	1152.840536	773.091808	131	131	0.808081	0.303030	0.618216	0.313422	0.675899	0.302893	0.638128	0.281268
106	15213	0.966667	1.029178	206.634915	0.059257	0.037508	1004.677986	618.011098	133	126	0.909091	0.000000	0.539174	0.290688	0.844168	0.146364	0.696437	0.296631
107	13142	0.966667	1.024384	109.029532	0.050986	0.031684	1024.577194	635.890555	79	74	0.909091	0.000000	0.620482	0.215365	0.623016	0.186054	0.679630	0.371940
108	11244	0.933333	1.024841	656.938268	0.054435	0.037913	1008.049450	704.228986	133	126	0.909091	0.000000	0.582553	0.273425	0.714153	0.133639	0.666601	0.291535
109	15660	0.933333	1.023129	333.546523	0.048958	0.025402	1012.342523	527.903501	102	95	0.909091	0.000000	0.590288	0.386762	0.681143	0.209810	0.802469	1.412058
110	11853	0.966667	1.032053	207.508832	0.061647	0.035194	1039.517497	625.711398	112	105	0.909091	0.000000	0.666382	0.303770	0.743651	0.147231	0.615714	0.304394
111	12545	1.000000	1.026646	1.009460	0.056372	0.032407	1102.723925	627.047979	64	64	0.909091	0.000000	0.693777	0.317450	0.728395	0.274726	0.600617	0.357335
112	15576	0.966667	1.041594	205.327284	0.095943	0.067313	1789.087216	1256.415873	123	118	0.909091	0.000000	0.819483	0.224951	0.633907	0.196933	0.600518	0.259679
113	15649	0.900000	1.025812	854.797641	0.054185	0.028273	1006.887762	573.977021	135	117	0.909091	0.000000	0.796011	0.537272	0.828704	0.173961	0.687235	0.434206
114	11909	0.966667	1.021710	204.668136	0.041924	0.026851	877.186807	563.239700	76	71	0.909091	0.000000	0.576701	0.245808	0.676631	0.301304	0.525562	0.338666
115	15618	0.933333	1.028061	619.765601	0.059104	0.039692	1183.688319	782.348252	73	70	0.909091	0.000000	0.649198	0.252105	0.635979	0.202662	0.671076	0.225146
116	10906	0.966667	1.020821	204.478239	0.043795	0.032168	818.735700	594.738636	82	79	0.808081	0.303030	0.632712	0.276686	0.596091	0.343949	0.557160	0.265501
117	12781	0.966667	1.028237	205.068084	0.061452	0.041921	1230.674186	779.660020	133	126	0.909091	0.000000	0.686187	0.304444	0.810351	0.156576	0.632417	0.311955
118	15630	1.000000	1.030539	1.008789	0.060584	0.038179	1108.345432	669.209200	119	119	0.909091	0.000000	0.609087	0.257815	0.810053	0.157947	0.724339	0.310312
119	15595	0.966667	1.024478	207.569719	0.054707	0.035459	1045.228435	716.714653	111	109	0.909091	0.000000	0.670230	0.305704	0.665895	0.226102	0.537787	0.281388
120	13329	0.933333	1.040368	428.662852	0.081773	0.046720	1380.968834	806.532283	94	91	0.909091	0.000000	0.598423	0.298069	0.659846	0.262550	0.660509	0.388008
121	15638	1.000000	1.031276	1.008681	0.062499	0.034818	1156.740214	681.469985	121	121	0.808081	0.303030	0.540962	0.378329	0.808157	0.321198	0.676622	0.409231
122	15655	0.933333	1.015481	435.145915	0.037650	0.025892	726.457329	500.020578	102	91	0.909091	0.000000	0.611674	0.368439	0.645591	0.213409	0.550794	0.314080
123	11811	0.966667	1.032336	205.378345	0.063146	0.038403	1279.231745	794.877917	121	115	0.909091	0.000000	0.651461	0.298305	0.734259	0.167471	0.613183	0.309844
124	13455	0.900000	1.027122	1340.328731	0.062670	0.053003	1303.528471	1099.857930	117	108	0.909091	0.000000	0.686258	0.423882	0.662644	0.242213	0.621517	0.336719
125	15642	0.966667	1.032733	119.548500	0.069946	0.032502	1640.775021	734.828529	98	95	0.909091	0.000000	0.606526	0.450299	0.625926	0.198651	0.498906	0.365457
126	11199	0.966667	1.028906	204.191637	0.055276	0.035265	1048.035866	652.792046	93	91	0.909091	0.000000	0.608800	0.281568	0.635172	0.229895	0.588501	0.280326
127	15565	0.966667	1.040537	207.330283	0.084654	0.047478	1606.060255	954.664692	77	76	0.909091	0.000000	0.717116	0.275180	0.764815	0.227065	0.723251	0.249236
128	15645	0.966667	1.024967	114.765451	0.057355	0.032922	1249.314590	749.040205	96	94	0.808081	0.303030	0.576216	0.377623	0.779453	0.323149	0.655026	0.407737
129	11914	0.966667	1.032160	217.551642	0.068746	0.049057	1409.506727	984.113306	83	82	0.909091	0.000000	0.659366	0.333056	0.632643	0.236359	0.570326	0.311374
130	15630	0.966667	1.039483	207.709989	0.089792	0.063963	1629.422316	1144.244223	145	139	0.707071	0.400871	0.529690	0.325821	0.584524	0.356143	0.570238	0.349370
131	12022	0.933333	1.030655	616.877644	0.066799	0.052584	1229.690948	928.977485	88	83	0.909091	0.000000	0.686385	0.504014	0.599167	0.218945	0.515972	0.361535
132	15215	0.966667	1.030453	106.541334	0.060730	0.031991	1187.530157	665.996146	113	108	0.909091	0.000000	0.684359	0.287210	0.745385	0.193902	0.670363	0.336618
133	15673	0.966667	1.030311	204.852630	0.056561	0.037812	1263.444251	851.099744	71	70	0.909091	0.000000	0.641497	0.239167	0.670899	0.266723	0.615873	0.305802
134	13865	1.000000	1.033695	1.007720	0.068931	0.030680	1356.752997	665.041038	107	107	0.909091	0.000000	0.624498	0.325100	0.769753	0.279879	0.672454	0.344030
135	11487	0.900000	1.040660	482.155799	0.088417	0.044857	1618.554115	857.358752	125	114	0.909091	0.000000	0.833513	0.581082	0.862269	0.148416	0.895617	0.267359
136	15609	0.933333	1.022662	258.434760	0.050162	0.035666	1009.345547	687.030201	111	103	0.909091	0.000000	0.572804	0.350484	0.708642	0.205314	0.852954	0.994629
137	14289	0.966667	1.037909	207.418034	0.083275	0.058326	1588.865912	1148.928564	153	149	0.909091	0.000000	0.732196	0.222245	0.759899	0.164687	0.752072	0.130540
138	10830	0.966667	1.023108	110.546603	0.050819	0.033615	850.990892	569.619084	67	64	0.707071	0.400871	0.532032	0.357421	0.537449	0.348063	0.523868	0.417408
139	12609	0.900000	1.016086	1305.201835	0.040395	0.031101	918.299330	749.922099	106	93	0.909091	0.000000	0.858374	0.563383	0.722822	0.220438	0.708651	0.179403
140	13437	0.966667	1.028024	113.454319	0.054658	0.029081	1148.349172	599.354263	123	121	0.808081	0.303030	0.591644	0.390162	0.630896	0.265947	0.560913	0.363421
141	15599	0.933333	1.035950	443.639280	0.076283	0.046943	1657.118443	1013.706069	103	99	0.808081	0.303030	0.649328	0.359136	0.581481	0.323274	0.603689	0.356573
142	12141	1.000000	1.018068	1.005826	0.037613	0.024460	865.511371	551.199384	112	112	0.909091	0.000000	0.537116	0.276872	0.568195	0.200931	0.446796	0.293321
143	12835	0.933333	1.030979	632.185331	0.070208	0.047777	1294.564088	876.384910	129	122	0.909091	0.000000	0.676604	0.282300	0.736769	0.224907	0.742802	0.210881
144	12901	0.933333	1.022351	660.434746	0.050363	0.039521	1082.780208	783.568320	114	110	0.808081	0.303030	0.612250	0.421298	0.606790	0.295733	0.544661	0.314151
145	15624	0.966667	1.036338	204.826722	0.079681	0.054827	1372.030606	953.307783	72	70	0.909091	0.000000	0.696572	0.183615	0.674630	0.262522	0.671852	0.245358
146	11017	0.966667	1.016200	204.074132	0.036828	0.028134	769.092295	584.675085	98	93	0.909091	0.000000	0.720600	0.178039	0.731812	0.204202	0.617454	0.268188
147	15644	0.933333	1.032671	645.084338	0.068120	0.044686	1367.579505	824.672443	91	89	0.808081	0.303030	0.573460	0.393147	0.612599	0.342041	0.377723	0.338250
148	15649	0.966667	1.035634	209.680917	0.071850	0.040486	1449.061766	851.367096	81	75	0.909091	0.000000	0.638088	0.259435	0.701543	0.205983	0.640123	0.184399
149	11935	0.900000	1.034446	1209.679446	0.069411	0.044120	1542.089282	973.992216	124	106	0.909091	0.000000	0.658501	0.366701	0.808294	0.151763	0.707593	0.336792
150	14414	0.966667	1.024811	105.762672	0.056099	0.039687	934.075557	663.069778	87	85	0.808081	0.303030	0.631846	0.302117	0.666138	0.284770	0.731173	0.403366
151	15611	0.966667	1.035313	214.168692	0.076376	0.048111	1320.173253	853.949491	140	134	0.808081	0.303030	0.591911	0.336961	0.694444	0.284465	0.643827	0.280369
152	13965	1.000000	1.022597	1.007469	0.046290	0.032023	859.828610	590.671351	100	100	0.909091	0.000000	0.685770	0.171748	0.749021	0.167967	0.716138	0.206213
153	14018	0.966667	1.022578	205.443107	0.048132	0.035910	1013.680364	739.445447	119	118	0.909091	0.000000	0.714632	0.217992	0.686155	0.209959	0.606349	0.254456
154	12893	0.966667	1.020376	206.783585	0.045617	0.033236	963.318494	723.509553	129	126	0.909091	0.000000	0.622630	0.306502	0.761684	0.203135	0.675735	0.285314
155	15585	0.966667	1.033249	204.117015	0.070117	0.054698	1384.950013	983.384302	96	95	0.808081	0.303030	0.669453	0.537433	0.538360	0.273225	0.446693	0.319480
156	11279	0.966667	1.023035	205.577481	0.049736	0.035482	884.191500	643.873103	172	169	0.909091	0.000000	0.699485	0.194162	0.747438	0.159173	0.726896	0.178348
157	12190	1.000000	1.020058	1.007001	0.042194	0.027853	771.601579	516.999850	119	119	0.909091	0.000000	0.679197	0.233411	0.702855	0.245401	0.708745	0.212254
158	15655	0.966667	1.019175	209.282287	0.041204	0.029672	965.512859	665.929430	143	138	0.909091	0.000000	0.711852	0.228483	0.813638	0.150233	0.780172	0.169847
159	12396	1.000000	1.023106	1.007203	0.046824	0.027431	1047.624862	626.042307	117	117	0.909091	0.000000	0.565682	0.359077	0.755864	0.218773	0.493552	0.349611
