Tasks:40	Robots:12
Iteration	timeToScheduling	scheduledPercentage	fitnessExpected	fitnessObtained	energyExpected	energyObtained	timeExpected	timeObtained	payloadExpected	payloadObtained	meanNormEnergyE	stdNormEnergyE	meanNormEnergyO	stdNormEnergyO	meanNormPayloadE	stdNormPayloadE	meanNormPayloadO	stdNormPayloadO		Islands
0	78088	0.975000	1.038174	213.608973	0.081805	0.061487	1444.333603	1120.197941	165	158	0.909091	0.000000	0.819394	0.185839	0.679112	0.189784	0.708003	0.194839		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	31939	1.000000	1.034727	1.014775	0.074389	0.051130	1383.413329	973.913564	146	146	0.909091	0.000000	0.698750	0.188168	0.620117	0.196667	0.579180	0.199499		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	84529	0.975000	1.043457	103.599459	0.085673	0.036667	1598.753895	755.245660	158	157	0.909091	0.000000	0.580675	0.400453	0.655886	0.259446	0.535901	0.426514		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	82768	0.975000	1.049394	205.085179	0.099130	0.062989	1823.855768	1157.514801	133	131	0.909091	0.000000	0.656421	0.330433	0.547619	0.241837	0.449783	0.205420		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	79465	0.975000	1.043979	110.405738	0.091915	0.055186	2175.289979	1232.498163	114	109	0.833333	0.262432	0.677235	0.427631	0.582672	0.294288	0.559507	0.306874		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	46613	1.000000	1.057561	1.018960	0.111716	0.064412	2192.651819	1292.651075	165	165	0.833333	0.262432	0.605346	0.306209	0.694196	0.263469	0.640079	0.336364		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	83699	0.950000	1.042776	450.373426	0.094504	0.061262	1709.031938	1038.338762	162	153	0.909091	0.000000	0.686057	0.328059	0.712186	0.159328	0.695612	0.263167		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	83998	0.975000	1.031520	112.356599	0.069817	0.038951	1393.228019	780.734762	134	132	0.909091	0.000000	0.622645	0.311358	0.690873	0.244684	0.536990	0.281582		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	81918	0.975000	1.039923	205.378487	0.083206	0.053028	1666.101969	1032.163038	121	120	0.833333	0.262432	0.588110	0.336394	0.597685	0.303660	0.454784	0.276479		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	79374	0.950000	1.034755	231.993626	0.074861	0.046933	1429.841594	911.187991	149	145	0.909091	0.000000	0.718298	0.364030	0.669950	0.245839	0.734325	0.326994		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
