Tasks:25	Robots:7
Iteration	timeToScheduling	scheduledPercentage	fitnessExpected	fitnessObtained	energyExpected	energyObtained	timeExpected	timeObtained	payloadExpected	payloadObtained	meanNormEnergyE	stdNormEnergyE	meanNormEnergyO	stdNormEnergyO	meanNormPayloadE	stdNormPayloadE	meanNormPayloadO	stdNormPayloadO		Islands
0	8512	1.000000	1.016572	1.006542	0.039209	0.029849	807.146887	606.167458	102	102	0.909091	0.000000	0.756273	0.151500	0.753571	0.155371	0.769544	0.194127		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	31566	0.960000	1.019229	106.390435	0.037148	0.023234	781.207402	483.555345	116	112	0.909091	0.000000	0.587439	0.105389	0.618481	0.208084	0.633908	0.284553		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	31010	0.960000	1.025772	105.089622	0.049047	0.028067	1122.015965	624.401649	101	95	0.649351	0.443591	0.458746	0.367592	0.394388	0.366832	0.447698	0.421593		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	30675	0.960000	1.018745	105.873044	0.040027	0.026976	872.134376	599.845433	85	75	0.909091	0.000000	0.697775	0.294182	0.668651	0.221705	0.707077	0.329067		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	30515	0.960000	1.026951	204.354802	0.055615	0.030830	970.540565	550.789542	86	85	0.909091	0.000000	0.589808	0.328035	0.554717	0.231666	0.424376	0.204420		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	20392	1.000000	1.038719	1.016452	0.093810	0.059306	1747.580166	1129.179426	59	59	0.909091	0.000000	0.768564	0.265666	0.680272	0.309529	0.673615	0.217414		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
6	13257	1.000000	1.016919	1.009568	0.036004	0.028745	716.844361	570.381312	49	49	0.909091	0.000000	0.734732	0.135956	0.615476	0.212538	0.658844	0.212463		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
7	4609	1.000000	1.019853	1.011449	0.044001	0.032995	957.469495	734.673386	139	139	0.909091	0.000000	0.675606	0.331303	0.823690	0.155785	0.689881	0.357443		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	8614	1.000000	1.020699	1.010554	0.038622	0.027753	756.921772	546.446222	105	105	0.909091	0.000000	0.661483	0.238709	0.668330	0.173528	0.675076	0.196525		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	11547	1.000000	1.022695	1.009494	0.045379	0.030132	861.132181	606.347021	80	80	0.909091	0.000000	0.774066	0.180495	0.703203	0.200280	0.663549	0.227433		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	33012	0.960000	1.035727	108.488863	0.075499	0.039636	1369.827157	717.429244	56	52	0.909091	0.000000	0.675596	0.396963	0.805714	0.312941	0.541667	0.408956		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	30296	0.960000	1.018330	121.852650	0.038523	0.022001	707.284950	401.920659	66	65	0.909091	0.000000	0.669878	0.323607	0.751190	0.154443	0.606746	0.462753		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
