Tasks:10	Robots:4
Iteration	timeToScheduling	scheduledPercentage	fitnessExpected	fitnessObtained	energyExpected	energyObtained	timeExpected	timeObtained	payloadExpected	payloadObtained	meanNormEnergyE	stdNormEnergyE	meanNormEnergyO	stdNormEnergyO	meanNormPayloadE	stdNormPayloadE	meanNormPayloadO	stdNormPayloadO		Islands
0	497	1.000000	1.004694	1.003400	0.009371	0.008424	209.592408	185.765451	49	49	0.681818	0.454545	0.624383	0.428232	0.619048	0.431209	0.616071	0.429933		0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	736	1.000000	1.005421	1.005421	0.015246	0.015246	306.871015	306.871015	41	41	0.909091	0.000000	0.909091	0.000000	0.912500	0.068550	0.912500	0.068550		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2	1717	1.000000	1.008860	1.008860	0.017156	0.017156	414.654844	414.654844	17	17	0.909091	0.000000	0.909091	0.000000	0.729167	0.208333	0.729167	0.208333		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	491	1.000000	1.010936	1.010936	0.022232	0.022232	388.922074	388.922074	50	50	0.909091	0.000000	0.909091	0.000000	0.887500	0.131498	0.887500	0.131498		0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
4	541	1.000000	1.017590	1.011401	0.036204	0.030015	635.031335	537.814296	49	49	0.681818	0.454545	0.633370	0.432016	0.571429	0.416950	0.571429	0.416950		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1
5	511	1.000000	1.007221	1.005828	0.014851	0.013368	317.296605	282.892530	23	23	0.909091	0.000000	0.848413	0.088212	0.771577	0.195122	0.771577	0.195122		1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	1
6	519	1.000000	1.010286	1.005717	0.018146	0.013577	374.248068	275.012932	36	36	0.909091	0.000000	0.718363	0.185394	0.731250	0.180069	0.754167	0.175000		0	0	0	0	0	1	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0	0	0	1	1	0	0
7	505	1.000000	1.006149	1.004695	0.016568	0.014550	309.023640	281.246150	39	39	0.909091	0.000000	0.858432	0.163973	0.825000	0.156791	0.835417	0.139506		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
8	493	1.000000	1.009885	1.008266	0.021276	0.019649	424.838768	401.115246	33	33	0.909091	0.000000	0.864756	0.091593	0.767188	0.274117	0.767188	0.274117		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	521	1.000000	1.009260	1.003309	0.020029	0.013952	378.158937	266.420646	23	23	0.909091	0.000000	0.724605	0.233956	0.715278	0.215614	0.722222	0.323942		0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	1	0	0	1	1
10	515	1.000000	1.008216	1.007489	0.019611	0.018884	461.025443	441.475283	37	37	0.681818	0.454545	0.662672	0.443254	0.662500	0.455496	0.662500	0.455496		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
11	545	1.000000	1.019454	1.019454	0.036394	0.036394	599.988806	599.988806	14	14	0.909091	0.000000	0.909091	0.000000	0.770833	0.283619	0.770833	0.283619		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
12	525	1.000000	1.012611	1.007691	0.028620	0.022128	522.691926	407.357524	23	23	0.909091	0.000000	0.769372	0.244541	0.593750	0.289426	0.598958	0.334795		1	0	0	0	1	0	0	0	0	1	1	1	0	1	0	0	1	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
13	515	1.000000	1.005943	1.005538	0.012863	0.012458	255.546635	248.240910	66	66	0.909091	0.000000	0.868189	0.081804	0.874008	0.102888	0.874008	0.102888		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
14	494	1.000000	1.013460	1.005985	0.022572	0.015674	429.507571	297.184149	30	30	0.681818	0.454545	0.533886	0.368381	0.512500	0.447912	0.512500	0.447912		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	1	1	0	1	0	0	0	1	1	1	1	1	1	1	1
15	538	1.000000	1.018614	1.008448	0.035949	0.024011	567.643212	386.795140	35	35	0.909091	0.000000	0.804690	0.178543	0.727778	0.339025	0.704630	0.352538		1	1	0	0	1	0	0	1	0	0	0	1	1	0	1	0	1	0	1	0	1	1	1	0	0	1	0	1	1	0	1	1	0	1	1	1
16	491	1.000000	1.012909	1.005252	0.032128	0.024560	651.837552	474.383700	40	40	0.909091	0.000000	0.706378	0.233191	0.751389	0.228404	0.760556	0.301766		0	0	1	0	1	1	0	1	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	1	0	1	1	1	1	1
17	512	1.000000	1.006771	1.003061	0.014500	0.011171	293.561308	206.794195	34	34	0.681818	0.454545	0.519617	0.432005	0.680556	0.472222	0.620370	0.447903		1	0	0	0	1	1	1	1	1	0	1	0	0	0	0	1	1	0	0	0	1	0	1	0	1	1	1	1	1	1	0	0	1	1	0	1
