Tasks:20	Robots:6
Iteration	timeToScheduling	scheduledPercentage	fitnessExpected	fitnessObtained	energyExpected	energyObtained	timeExpected	timeObtained	payloadExpected	payloadObtained	meanNormEnergyE	stdNormEnergyE	meanNormEnergyO	stdNormEnergyO	meanNormPayloadE	stdNormPayloadE	meanNormPayloadO	stdNormPayloadO		Islands
0	20288	0.950000	1.017913	111.261824	0.036449	0.029046	712.619495	558.307313	105	99	0.909091	0.000000	0.806581	0.208794	0.762191	0.139874	0.754707	0.185598		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	3026	1.000000	1.018007	1.008796	0.041228	0.032188	677.638675	536.114752	54	54	0.909091	0.000000	0.779815	0.175475	0.644167	0.226725	0.595139	0.224605		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	2956	1.000000	1.027011	1.013325	0.055271	0.038858	990.782593	717.061131	71	71	0.757576	0.371135	0.597188	0.336384	0.568452	0.346186	0.498214	0.338723		1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	20999	0.950000	1.019876	212.374032	0.045224	0.035324	885.614343	708.533427	40	39	0.909091	0.000000	0.772145	0.335310	0.683256	0.247321	0.618827	0.324493		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	3792	1.000000	1.010345	1.005882	0.023808	0.018432	474.395496	381.488451	97	97	0.909091	0.000000	0.770018	0.195626	0.753704	0.194378	0.734954	0.190788		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
5	20548	0.950000	1.020190	208.752165	0.040212	0.035338	904.448505	794.661490	92	89	0.757576	0.371135	0.592183	0.339717	0.705688	0.367867	0.733466	0.379083		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	10706	1.000000	1.015779	1.005862	0.034994	0.019985	685.308278	432.635912	40	40	0.909091	0.000000	0.721590	0.262858	0.662037	0.310524	0.657407	0.286349		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	15639	1.000000	1.013328	1.007833	0.025837	0.021696	504.325495	422.817491	79	79	0.909091	0.000000	0.766671	0.183804	0.861528	0.219387	0.788194	0.233637		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	20470	0.950000	1.019980	112.929199	0.047188	0.030078	868.165672	542.285305	128	118	0.909091	0.000000	0.727464	0.315853	0.903571	0.118511	0.872917	0.151426		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	3185	1.000000	1.027395	1.016167	0.056679	0.046224	1058.472602	861.948430	53	53	0.909091	0.000000	0.819587	0.143211	0.618750	0.195287	0.592284	0.238797		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
