Tasks:50	Robots:15
Iteration	timeToScheduling	scheduledPercentage	fitnessExpected	fitnessObtained	energyExpected	energyObtained	timeExpected	timeObtained	payloadExpected	payloadObtained	meanNormEnergyE	stdNormEnergyE	meanNormEnergyO	stdNormEnergyO	meanNormPayloadE	stdNormPayloadE	meanNormPayloadO	stdNormPayloadO		Islands
0	92815	0.960000	1.039886	228.391070	0.084941	0.059910	1656.771296	1149.635367	143	137	0.848485	0.234726	0.641904	0.393805	0.631376	0.258433	0.604109	0.483537		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	92758	0.960000	1.054955	257.259097	0.114795	0.067274	1979.579413	1171.017197	151	145	0.848485	0.234726	0.641935	0.372059	0.616607	0.267892	0.590635	0.312704		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	90841	0.980000	1.050758	204.497383	0.106821	0.061379	1861.300181	1093.810920	164	162	0.909091	0.000000	0.648346	0.208712	0.607125	0.208948	0.582926	0.262161		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	90587	0.980000	1.052717	104.881648	0.103169	0.060192	1894.400836	1131.172100	160	153	0.909091	0.000000	0.665938	0.306978	0.715134	0.208986	0.633876	0.375468		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	92215	0.940000	1.048401	728.379904	0.103418	0.071199	2014.209220	1347.125509	194	178	0.848485	0.234726	0.630795	0.268247	0.773519	0.263809	0.805852	0.401895		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	91380	0.960000	1.034551	453.508285	0.070817	0.047442	1380.778570	930.353771	170	168	0.909091	0.000000	0.672462	0.251073	0.714484	0.212839	0.724614	0.208670		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	92587	0.960000	1.055750	220.295695	0.110468	0.062550	2244.153643	1277.151588	132	129	0.909091	0.000000	0.612926	0.501003	0.621556	0.253314	0.612352	0.425476		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	90347	0.980000	1.064253	108.515530	0.141033	0.077275	2465.470428	1380.846089	198	196	0.909091	0.000000	0.641396	0.346533	0.702937	0.168894	0.602333	0.325491		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	90556	0.940000	1.050088	971.141413	0.100141	0.068505	1931.741737	1331.846725	167	153	0.848485	0.234726	0.585822	0.308212	0.637063	0.243897	0.562456	0.338118		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	91300	0.960000	1.045406	440.595866	0.112014	0.074113	2086.198682	1402.315883	200	189	0.848485	0.234726	0.711051	0.351440	0.626490	0.271896	0.622963	0.301193		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
