Tasks:35	Robots:10
Iteration	timeToScheduling	scheduledPercentage	fitnessExpected	fitnessObtained	energyExpected	energyObtained	timeExpected	timeObtained	payloadExpected	payloadObtained	meanNormEnergyE	stdNormEnergyE	meanNormEnergyO	stdNormEnergyO	meanNormPayloadE	stdNormPayloadE	meanNormPayloadO	stdNormPayloadO		Islands
0	17247	0.971429	1.024568	204.035975	0.050153	0.036450	1101.203347	760.480131	100	97	0.909091	0.000000	0.734136	0.469950	0.621310	0.307683	0.563413	0.311234		0	0	0	0	0	0	0	0	0
1	18219	0.971429	1.038860	204.344136	0.077833	0.054197	1403.409078	1000.918597	87	78	0.909091	0.000000	0.655298	0.375041	0.751944	0.234645	0.625440	0.348983		0	0	0	0	0	0	0	0	0
2	18084	0.971429	1.059126	205.506325	0.118264	0.065697	2181.441357	1221.164971	117	115	0.818182	0.287480	0.626388	0.373319	0.714870	0.335768	0.578862	0.363467		0	0	0	0	0	0	0	0	0
3	18727	0.971429	1.047030	203.999805	0.104187	0.069571	2138.297071	1348.736221	102	101	0.909091	0.000000	0.663618	0.327059	0.642341	0.239369	0.645238	0.298955		0	0	0	0	0	0	0	0	0
4	17240	0.971429	1.042673	204.200615	0.088458	0.059146	2009.086542	1327.021273	93	92	0.909091	0.000000	0.687833	0.245498	0.596607	0.220965	0.539087	0.214361		0	0	0	0	0	0	0	0	0
5	17686	0.971429	1.030814	205.405031	0.063062	0.041029	1263.676074	751.649886	120	115	0.909091	0.000000	0.604559	0.274476	0.793333	0.157675	0.795026	0.216059		0	0	0	0	0	0	0	0	0
6	18169	0.942857	1.040915	451.302600	0.087852	0.055045	1592.518614	1024.563727	88	84	0.818182	0.287480	0.610802	0.298760	0.664444	0.291844	0.770417	0.668291		0	0	0	0	0	0	0	0	0
7	18183	0.971429	1.032352	111.025381	0.075292	0.055138	1463.303738	1097.416931	194	189	0.909091	0.000000	0.747379	0.290855	0.776574	0.182060	0.839907	0.286982		0	0	0	0	0	0	0	0	0
8	16920	0.942857	1.032930	446.404290	0.079213	0.054773	1683.041902	1168.196723	97	91	0.818182	0.287480	0.606451	0.335004	0.600373	0.263563	0.570556	0.309045		0	0	0	0	0	0	0	0	0
9	12692	1.000000	1.048378	1.017722	0.091962	0.061072	1593.890953	1069.473029	148	148	0.909091	0.000000	0.645567	0.217870	0.632712	0.197364	0.607143	0.172172		0	0	0	1	0	0	0	0	0
10	10969	1.000000	1.042715	1.015375	0.096010	0.058609	1814.247142	1082.925862	130	130	0.818182	0.287480	0.657494	0.353574	0.554405	0.290538	0.546907	0.259674		0	1	0	0	0	0	0	0	0
11	3572	1.000000	1.029386	1.010707	0.067311	0.043068	1296.115166	827.416890	139	139	0.909091	0.000000	0.709738	0.269344	0.756283	0.178354	0.719431	0.184851		0	0	0	1	0	0	0	0	0
12	18319	0.942857	1.029567	257.664010	0.062387	0.038644	1333.932339	806.156225	213	199	0.909091	0.000000	0.678055	0.339809	0.779587	0.132639	0.777407	0.203076		0	0	0	0	0	0	0	0	0
13	19174	0.971429	1.044025	203.695879	0.093886	0.054894	1789.099679	1053.947613	120	117	0.818182	0.287480	0.566996	0.284520	0.536771	0.295113	0.542842	0.323593		0	0	0	0	0	0	0	0	0
14	18506	0.942857	1.060198	498.832859	0.125224	0.077424	2074.560789	1354.536746	87	75	0.818182	0.287480	0.648200	0.326821	0.705556	0.324081	0.781574	0.582079		0	0	0	0	0	0	0	0	0
15	3653	1.000000	1.043722	1.011160	0.090897	0.053928	1866.520246	1115.455936	82	82	0.909091	0.000000	0.685284	0.216333	0.671218	0.202574	0.662024	0.213405		0	0	0	0	0	0	1	0	0
16	18565	0.971429	1.039457	209.666323	0.078415	0.052638	1626.185909	1068.319649	136	133	0.818182	0.287480	0.607861	0.299044	0.631190	0.285991	0.610635	0.273432		0	0	0	0	0	0	0	0	0
17	18110	0.942857	1.037484	617.482320	0.084976	0.057262	1672.534098	1106.979870	127	116	0.909091	0.000000	0.676549	0.199703	0.633125	0.188005	0.583403	0.191701		0	0	0	0	0	0	0	0	0
18	18299	0.971429	1.042556	209.439357	0.091915	0.046131	1688.088922	944.942010	140	136	0.909091	0.000000	0.655282	0.385401	0.610251	0.196673	0.441155	0.282275		0	0	0	0	0	0	0	0	0
19	16504	0.942857	1.043349	473.044743	0.088843	0.056754	1616.688494	1070.214600	127	120	0.909091	0.000000	0.688211	0.396091	0.808565	0.165455	0.750000	0.413413		0	0	0	0	0	0	0	0	0
20	2659	1.000000	1.036282	1.013430	0.070102	0.043912	1376.982398	883.698915	112	112	0.909091	0.000000	0.671741	0.239623	0.548948	0.192486	0.503381	0.229799		0	0	1	1	1	0	0	0	0
21	17547	0.942857	1.030609	435.912898	0.060968	0.036092	1126.861333	673.010377	125	112	0.818182	0.287480	0.531846	0.330111	0.639167	0.312031	0.515222	0.406766		0	0	0	0	0	0	0	0	0
22	17203	0.971429	1.022909	106.992950	0.046096	0.031349	870.204123	581.084774	140	135	0.909091	0.000000	0.745784	0.386616	0.847976	0.144906	0.748452	0.295352		0	0	0	0	0	0	0	0	0
23	19468	0.942857	1.023815	495.110648	0.054979	0.044077	1158.585716	977.570066	90	85	0.909091	0.000000	0.749552	0.428252	0.674000	0.250902	0.595000	0.363628		0	0	0	0	0	0	0	0	0
24	17737	0.971429	1.059808	204.106795	0.130068	0.093549	2460.749501	1818.900644	97	93	0.909091	0.000000	0.696428	0.265445	0.602976	0.285493	0.574405	0.253875		0	0	0	0	0	0	0	0	0
25	18681	0.971429	1.034116	204.251892	0.069650	0.043455	1283.099585	794.168413	90	88	0.818182	0.287480	0.556393	0.259224	0.522731	0.261388	0.582282	0.314849		0	0	0	0	0	0	0	0	0
26	17398	0.942857	1.033903	612.431469	0.068222	0.043703	1284.349369	781.098430	129	117	0.818182	0.287480	0.578442	0.341173	0.572937	0.323345	0.473821	0.345602		0	0	0	0	0	0	0	0	0
27	17582	0.971429	1.047756	108.364906	0.111854	0.081495	2017.906804	1463.345885	115	112	0.818182	0.287480	0.738802	0.367669	0.781310	0.310304	0.773611	0.326581		0	0	0	0	0	0	0	0	0
28	17916	0.971429	1.053319	105.730024	0.107267	0.066698	1930.427755	1240.046315	132	128	0.909091	0.000000	0.718907	0.301065	0.706448	0.177763	0.712183	0.253485		0	0	0	0	0	0	0	0	0
29	17309	0.971429	1.034429	205.351020	0.076018	0.057544	1512.732405	1125.025570	122	120	0.818182	0.287480	0.679044	0.387968	0.534616	0.265882	0.509807	0.282378		0	0	0	0	0	0	0	0	0
30	17882	0.971429	1.021803	204.072566	0.047837	0.032598	1013.563452	657.799711	98	92	0.818182	0.287480	0.559428	0.281830	0.508492	0.287592	0.432000	0.259600		0	0	0	0	0	0	0	0	0
31	17512	0.942857	1.028817	431.669340	0.063474	0.043026	1323.372806	894.696127	142	131	0.909091	0.000000	0.675241	0.165782	0.670833	0.228822	0.950972	1.090555		0	0	0	0	0	0	0	0	0
32	17965	0.971429	1.036868	108.246569	0.078161	0.039740	1505.578930	817.001258	146	143	0.909091	0.000000	0.698885	0.347443	0.735873	0.169062	0.666111	0.289904		0	0	0	0	0	0	0	0	0
33	18131	0.971429	1.026439	206.128180	0.057466	0.036308	1056.269295	674.908114	149	146	0.909091	0.000000	0.621230	0.227763	0.673889	0.177787	0.710911	0.204353		0	0	0	0	0	0	0	0	0
34	17945	0.914286	1.036287	1164.280143	0.077226	0.050240	1453.264531	927.256499	75	58	0.909091	0.000000	0.688424	0.374901	0.683222	0.263406	0.589444	0.374243		0	0	0	0	0	0	0	0	0
35	18619	0.942857	1.049590	626.979578	0.112204	0.097723	2218.637216	1924.569177	130	120	0.909091	0.000000	0.776490	0.251405	0.761458	0.183536	0.773241	0.191614		0	0	0	0	0	0	0	0	0
