Tasks:10	Robots:4
Iteration	timeToScheduling	scheduledPercentage	fitnessExpected	fitnessObtained	energyExpected	energyObtained	timeExpected	timeObtained	payloadExpected	payloadObtained	meanNormEnergyE	stdNormEnergyE	meanNormEnergyO	stdNormEnergyO	meanNormPayloadE	stdNormPayloadE	meanNormPayloadO	stdNormPayloadO		Islands
0	171	1.000000	1.009348	1.006296	0.020207	0.015609	498.654880	366.608343	40	40	0.909091	0.000000	0.836687	0.194494	0.666667	0.286744	0.692778	0.272820		0	0	0	0	0	0	1	1	0
1	147	1.000000	1.010321	1.007538	0.028985	0.023991	635.392979	522.845168	52	52	0.909091	0.000000	0.767314	0.100893	0.792708	0.270681	0.865278	0.153584		0	1	0	0	0	0	0	1	0
2	151	1.000000	1.016901	1.003432	0.028614	0.011541	462.634138	199.989041	35	35	0.909091	0.000000	0.657042	0.363971	0.841071	0.185382	0.898333	0.121152		1	0	1	0	1	0	0	0	1
3	171	1.000000	1.007574	1.004607	0.014493	0.010698	305.770411	217.312807	28	28	0.909091	0.000000	0.758141	0.244496	0.694444	0.266435	0.717593	0.268519		0	1	0	0	0	0	0	0	0
4	294	1.000000	1.010842	1.008165	0.029215	0.026538	478.819698	435.518706	35	35	0.909091	0.000000	0.831196	0.155790	0.683333	0.221944	0.683333	0.221944		0	0	0	1	0	0	0	0	0
5	169	1.000000	1.006444	1.004575	0.013479	0.011638	267.265323	226.643391	35	35	0.454545	0.524864	0.403448	0.473139	0.431250	0.510463	0.400000	0.489898		0	1	1	1	1	0	0	1	0
6	232	1.000000	1.017216	1.017216	0.037112	0.037112	651.273699	651.273699	36	36	0.909091	0.000000	0.909091	0.000000	0.629630	0.247068	0.629630	0.247068		0	0	0	0	1	0	0	0	0
7	153	1.000000	1.012007	1.009973	0.026199	0.023435	622.160681	549.280108	40	40	0.909091	0.000000	0.840990	0.078755	0.851667	0.139881	0.862500	0.110868		0	0	0	0	0	1	1	0	1
8	155	1.000000	1.006477	1.003924	0.015006	0.012678	274.703439	231.007672	59	59	0.909091	0.000000	0.770842	0.120278	0.833929	0.112694	0.858929	0.104185		0	0	0	0	1	1	1	1	0
9	164	1.000000	1.010199	1.006474	0.022265	0.018540	409.167261	343.401755	45	45	0.909091	0.000000	0.839235	0.139711	0.825000	0.156791	0.825000	0.156791		0	1	0	0	0	1	1	0	1
10	173	1.000000	1.008336	1.005170	0.017320	0.013915	360.678847	289.515473	62	62	0.681818	0.454545	0.553175	0.424714	0.676786	0.456449	0.670536	0.453448		1	1	0	0	0	1	0	0	1
11	145	1.000000	1.006712	1.003475	0.016842	0.013861	305.747311	243.260892	35	35	0.909091	0.000000	0.784968	0.248246	0.822917	0.145833	0.815104	0.180497		0	0	0	1	1	1	0	1	0
12	174	1.000000	1.014084	1.006001	0.026992	0.016385	511.617615	330.757138	42	42	0.681818	0.454545	0.600826	0.480753	0.585595	0.411275	0.548214	0.411202		0	0	0	1	0	1	0	1	0
13	185	1.000000	1.009889	1.007377	0.019290	0.016716	316.213510	274.116317	44	44	0.909091	0.000000	0.814307	0.085364	0.897222	0.132521	0.902083	0.137500		0	0	1	0	0	0	0	1	0
14	146	1.000000	1.010784	1.009172	0.024396	0.022232	458.546692	415.165811	40	40	0.681818	0.454545	0.651274	0.437986	0.573333	0.422900	0.550000	0.412311		0	1	0	0	0	0	0	0	0
15	680	1.000000	1.015652	1.012066	0.032188	0.028602	768.285692	682.294622	25	25	0.681818	0.454545	0.639414	0.433710	0.642857	0.473804	0.642857	0.473804		0	0	1	0	0	0	0	0	0
16	149	1.000000	1.006357	1.006331	0.018394	0.018276	407.695115	411.596584	24	24	0.681818	0.454545	0.595343	0.419523	0.532407	0.413361	0.625000	0.438326		0	0	0	1	1	0	0	0	1
17	139	1.000000	1.006977	1.005441	0.017567	0.015258	329.231238	272.837445	27	27	0.909091	0.000000	0.843349	0.199445	0.701389	0.226095	0.651620	0.240841		0	0	0	0	0	0	1	0	0
18	176	1.000000	1.010418	1.005873	0.019568	0.014056	434.162514	310.265807	29	29	0.909091	0.000000	0.760524	0.294952	0.828125	0.200098	0.821875	0.208760		0	1	0	0	0	0	1	0	1
19	160	1.000000	1.016259	1.011054	0.033246	0.027580	648.152490	548.014108	49	49	0.909091	0.000000	0.817940	0.139453	0.875000	0.148293	0.872396	0.164124		1	1	0	0	1	0	0	0	0
20	141	1.000000	1.008432	1.006259	0.017969	0.015641	459.303312	400.192788	46	46	0.909091	0.000000	0.802536	0.224353	0.907738	0.134818	0.895833	0.125000		0	0	0	0	0	0	0	1	0
21	173	1.000000	1.020560	1.015503	0.041354	0.034249	674.781633	552.760817	78	78	0.909091	0.000000	0.757219	0.229686	0.975000	0.050000	0.965000	0.070000		1	0	0	0	0	1	0	1	0
22	166	1.000000	1.004156	1.002856	0.009227	0.007788	201.453092	169.719853	17	17	0.909091	0.000000	0.805038	0.111691	0.750000	0.319142	0.687500	0.275336		0	0	0	0	0	0	1	0	1
23	147	1.000000	1.007896	1.007896	0.016663	0.016663	377.898342	377.898342	20	20	0.909091	0.000000	0.909091	0.000000	0.950000	0.100000	0.950000	0.100000		0	0	0	0	0	0	0	1	0
24	148	1.000000	1.012534	1.007586	0.026142	0.021100	556.476823	451.543810	41	41	0.681818	0.454545	0.560316	0.382509	0.703125	0.471520	0.661458	0.458452		0	1	1	1	1	0	0	1	1
